Field ID,Field name,Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,ag2a_vs_2b1,ag2a_vs_2b1_other,ag2a_vs_2b2_1,ag2a_vs_2c,ag2a_vs_2c_other,ag2a_vs_2d1,ag2a_04,ag2a_07,ag2a_08,ag2a_08_other,gps_coords,ag3a_02_1,ag3a_02_2,ag3a_02_2_1,ag2a_09,ag2a_vs_08a,ag2a_vs_8b,ag2a_vs_8c
M1,Home garden,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",K28KewnXpk2,2015-09-04T00:00:00Z,1,,54,1,,54,1,1,,,AZUvPRdavA6,0.01,,,0.89,Lo300401M1,,
M3,Godo,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",fqBewDc4e89,2016-07-28T00:00:00Z,1,,31,1,,42,0,1,,,M1xyoG6qyn4,0.1,1.0,1,0.26,L0101403m3,,
M2,Shikango,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",B77fdVMrcbB,2015-10-19T00:00:00Z,1,,71a,1,,71a,1,1,,,FoVXaEYjRK8,2.0,,,0.5,L0200201m2,,
M3,Bihimba musili,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",i5k7QWkLJw8,2016-02-03T00:00:00Z,4,,,1,,11,0,1,,,CtoufPo9bfB,0.06,,,0.97,L0600602M3,,
M2,Koka,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",kyXkjdQuZSA,2016-07-24T00:00:00Z,1,,43,1,,11,0,1,,,EqAqVkJ4w5A,0.15,2.0,1,0.63,L0100202m2,,
M2,Komolo,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",gVnZfUnJ4V,2016-07-12T00:00:00Z,4,,,4,,,0,1,,,NjvwpRECzX3,0.12,1.0,1,0.78,L0100602M2,,
M1,Pajaka,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,1,,11,1,,11,1,1,,,rz6jWaZh9u4,0.02,,,2.1,L0600201m1,,
M4,Gihinga,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",xJ36NSni7X2,2016-04-24T00:00:00Z,1,,22,1,,22,0,1,,,5GQe2c94AQ2,1.0,,,,,,
M1,Nakungu,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",3csKwZMd8vA,2016-01-06T00:00:00Z,1,,11,1,,31,1,1,,,PnMJvTzdX47,0.005,,3,0.21,L0200401m1,,
M2,Lumonde,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",L3z2GfyVdH5,2015-08-10T00:00:00Z,1,,22,1,,22,0,1,,,uCh2ap7gB22,0.125,,,0.07,L0300102m2,,
M2,Forest garden 1,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",pfmDHWctSE3,2015-09-11T00:00:00Z,1,,31,4,,,0,1,,,QWp8ViaTxh,0.2,,,0.34,L0300802M2,,
M1,Rushungu,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UYwovny68h,2016-04-27T00:00:00Z,1,,23,1,,35,0,1,,,aywQriM4tU2,0.02,,,0.55,L0401203m1,,
M3,Andra,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",pMDUa1EHvb,2016-01-15T00:00:00Z,1,,11,1,,31,0,1,,,7AJXfSxvr4A,0.24,,,0.47,L0600502M3,,
M3,Forest garden 1,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",oimuabaAoj4,2015-10-13T00:00:00Z,1,,54,1,,54,1,1,,,3UhqZSUUDo8,0.2,,,0.9,L0300404M3,,
M3,Potogarcia,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",bT98NEoYxz6,2016-01-16T00:00:00Z,1,,43,1,,31,0,1,,,ETE5iEyE4Z2,0.02,,,0.08,L0700802M3,,
M3,Forest garden 1,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",8wVusWBvZSA,2015-07-29T00:00:00Z,1,,22,1,,22,0,1,,,5GEF4JE848B,0.12,,,0.14,L0300301M3,,
M4,Beans near the forest,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",mUQGMG1UT55,2015-08-10T00:00:00Z,1,,31,4,,,0,1,,,yXEP1hxphB8,0.017,,,0.1,L0300202M4,,
M2,Deroketch,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",J4NQk5mWMXA,2016-02-07T00:00:00Z,1,,42,4,,,0,2,1,,,10.0,,,,,,
M1,Bishimbo,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",WmaX2iuVse5,2016-04-06T00:00:00Z,1,,23,1,,31,0,1,,,iPSw3SWJLy5,0.1,,,0.043,L0400302M1,,
M1,Gwakanyuma,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",thYGMAV5F28,2016-01-13T00:00:00Z,1,,11,1,,11,1,1,,,qNpaSto6cN6,0.02,,,1.96,L0600203M1,,
M1,Banda,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",fqBewDc4e89,2016-07-28T00:00:00Z,1,,21,1,,43,0,1,,,nh9uuom4Kk9,0.06,1.0,1,0.38,L0101403m1,,
M1,Home garden,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",oimuabaAoj4,2015-10-13T00:00:00Z,1,,54,1,,54,1,1,,,8DYXv6CQ2B4,0.01,,,1.2,L0300404M1,,
M5,Forest garden 3,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",K28KewnXpk2,2015-09-04T00:00:00Z,2,,,1,,22,0,2,2,,,0.52,,,,,,
M5,Gwamuhanda,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",i5k7QWkLJw8,2016-02-03T00:00:00Z,1,,41,4,,,1,1,,,H8DJzfgYtC4,0.078,,,1.9,L0600602M5,,
M2,Kumuluka,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",TdHhH26Qsi9,2016-03-22T00:00:00Z,1,,13,1,,11,0,2,1,,,5.0,,,,L0400901m2,,
M2,Gwelugulu,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",hFv6mHJEwd5,2016-01-28T00:00:00Z,1,,43,1,,31,0,1,,,NQDC33JxNC6,0.2,,,0.55,L0600204m2,,
M4,Poloyawo,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",PxqUsT3Kg39,2016-02-05T00:00:00Z,1,,22,4,,,0,1,,,WJxvL9vzdT4,0.05,,,0.19,L0701401m4,,
M1,Balili,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",4YxLyEvHcr2,2016-07-26T00:00:00Z,1,,21,1,,15,0,1,,,CE9rDjnqYw5,0.03,1.0,1,0.71,L0100802m1,,
M5,Nabahana II,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",HWUQqfGSi37,2015-10-27T00:00:00Z,1,,11,4,,,0,2,2,,,5.0,,,,,,
M2,Nabweko,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",3csKwZMd8vA,2016-01-06T00:00:00Z,1,,43,1,,21,0,1,,,hpA5YdZJK7,0.5,,,0.15,L0200401m2,,
M4,Koka anvu,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",TTKHU3eLS44,2016-07-15T00:00:00Z,4,,,1,,43,1,1,,,98xPLAUVDv,0.572,2.0,1,1.247,L0100201M4,,
M2,Bugara II,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",Mc7EjdDK3M3,2016-04-06T00:00:00Z,1,,31,1,,35,0,1,,,NFByyNB6sN3,0.026,,,0.1076,L0400403M2,,
M4,Avaca,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",h2NJwtqVTd2,2016-01-10T00:00:00Z,1,,43,1,,21,0,1,,,iiAXFYimAAA,0.3,,,0.85,L0600403M4,,
M2,Home garden 2,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",hiJdT15von9,2015-11-20T00:00:00Z,1,,22,1,,43,0,1,,,GpGvGNcnJTA,0.11,,,0.723,L0200302M2,,
M2,Across the road garden,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",Yz9QZdfbFV,2015-11-24T00:00:00Z,1,,71a,1,,71a,0,1,,,DxWm9QG9kj,0.025,,,0.22,L0200303M2,,
M3,Kulukaku,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",vsXLkjJ58x2,2016-07-27T00:00:00Z,1,,43,1,,13,0,1,,,CsfgrKcU4r6,0.5,1.0,1,0.6,L0101401m3,,
M1,Home garden,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",jim2m9kx6y4,2015-12-26T00:00:00Z,1,,71a,1,,71a,0,1,,,Qvnn7iKSDf6,0.02,,,0.44,L0601003M1,,
M2,Polokal,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",x16vgM9iGq3,2016-02-07T00:00:00Z,1,,15,1,,33,0,1,,,W61zTD6gnbA,0.02,,,0.34,L0700501m2,,
M3,Arah 2,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",VHVUj6zT8c6,2016-07-17T00:00:00Z,4,,,1,,11,0,1,,,GbPuwhNdkm8,0.18,10.0,1,0.17,L0101203M3,,
M4,Lusuku,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",r8r378XZhzA,2015-08-10T00:00:00Z,1,,71a,1,,71a,1,1,,,CEHDcrTaLbA,1.5,,,2.53,L0300203m4,,
M3,Kisagala,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",GPDYh6MvUT3,2016-04-01T00:00:00Z,4,,,1,,26,0,1,,,fk2bKNgvcEA,0.02,,,0.267,L0401202M3,,
M3,Potoeme,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",x3KJboY4Wn4,2016-02-03T00:00:00Z,4,,,4,,,1,1,,,TdoGuz6iUJ3,0.09,,,1.48,L0701402M3,,
M1,Waka,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",bUbW5XZNtd3,2015-10-27T00:00:00Z,1,,11,1,,43,0,1,,,gtrqZJtUy37,0.25,,,0.1,L0200701m1,,
M3,Roadside garden,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",jim2m9kx6y4,2015-12-26T00:00:00Z,1,,21,4,,,0,2,2,,,1.5,,,,,,
M2,Eskinyi,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",WMFdhZg7RN5,2015-10-23T00:00:00Z,1,,21,1,,22,0,1,,,RACY3C4DArA,250.0,,,0.1,L0201401m2,,
M1,Rusebeya,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",GPDYh6MvUT3,2016-04-01T00:00:00Z,1,,31,1,,35,0,1,,,qBef4KdrZq6,0.744,,,0.196,L0401202M1,,
M7,Kasoli garden,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",CLcgNTsm4y7,2015-10-08T00:00:00Z,1,,11,1,,11,2,2,2,,,9.0,,,,,,
M2,Kurugo,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",LEzTDqKV6f3,2016-04-06T00:00:00Z,1,,22,1,,22,0,1,,,npASiA1DHr,0.01,,,0.137,L0400702M2,,
M1,Ocheli,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",wEEPeGoe7x7,2016-07-31T00:00:00Z,1,,43,1,,21,0,1,,,nBDr6dJ84d6,0.1,1.0,1,0.6,L0100603m1,,
M6,Polomabre,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,1,,11,1,,43,0,1,,,4L9oSz1jg19,0.01,,,0.86,L0700101m6,,
M2,Bunaliba,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",GwMi53segV4,2015-10-20T00:00:00Z,1,,31,1,,43,1,1,,,HEWUyykEk5B,3000.0,,,0.36,L0201403m2,,
M3,Tetughu,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",EQM92niTjw,2016-02-05T00:00:00Z,1,,12,1,,12,0,2,1,,,6.0,,,,L0700601m3,,
M2,Polyawo,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,1,,21,1,,42,1,1,,,15DmT2NL2m5,0.03,,,0.95,L0700101m2,,
M2,Banda,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",kJPFgVkrzr8,2016-02-03T00:00:00Z,1,,41,1,,11,1,1,,,RQZcyWGCUg8,0.2,,,0.6,L0600102M1,,
M2,Banamea,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",2TsiWCE9wU3,2016-01-04T00:00:00Z,1,,31,1,,71a,0,1,,,fHUfzaCV5oA,0.25,,,0.11,L0200703m2,,
M2,Bishaki,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UBoKCmEGFXB,2016-04-05T00:00:00Z,1,,31,1,,23,0,1,,,ipN8RHvG6Y6,0.02,,,0.103,L0401302M2,,
M4,Bisiibo,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UBoKCmEGFXB,2016-04-05T00:00:00Z,1,,22,1,,31,0,2,2,,,4.0,,,,,,
M1,Embiyo,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",NmseUo1CjBA,2015-12-26T00:00:00Z,1,,11,1,,43,1,1,,,hKUt7GTeT3B,0.07,,,1.45,L0601402M1,,
M6,Murukono,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",iLvTEBAQTN6,2016-04-08T00:00:00Z,1,,31,4,,,2,2,2,,,5.0,,,,,,
M1,Kalanga,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Zsq7RscRsJA,2015-12-27T00:00:00Z,1,,71a,1,,11,1,1,,,2MWqVzws3w5,0.4,,,0.71,L0600901M1,,
M2,Emanga1,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",43ozar7mLV6,2016-01-27T00:00:00Z,1,,43,1,,21,0,1,,,MnPDCvDUdx,0.8,,,0.26,L0300801M2,,
M4,Andra,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",WKmRQnKoHA8,2016-02-01T00:00:00Z,1,,11,1,,13,0,1,,,6Sx7xmo6F32,0.02,,,0.09,L0600103m4,,
M3,Muka,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",kAKQZBMLkGA,2016-01-29T00:00:00Z,1,,43,1,,11,0,1,,,oGhkpdaaG24,0.01,,,0.42,L0600603m3,,
M2,Kyana,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",f52oa28ri63,2016-01-09T00:00:00Z,1,,31,1,,21,1,1,,,aLVG99G8Dj7,0.1,,,0.88,L0600702M2,,
M4,Kasoli,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",k6Z9D2Z16q9,2015-10-10T00:00:00Z,1,,11,1,,31,1,1,,,EHqX5kZFTT2,1.0,,,3.5,L0300603m4,,
M3,Mabande,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",LEzTDqKV6f3,2016-04-06T00:00:00Z,4,,,1,,31,0,1,,,8TmZ4TYPN9,0.1,,,1.81,L0400702M3,,
M3,Oni,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",h2NJwtqVTd2,2016-01-10T00:00:00Z,1,,31,1,,21,0,1,,,7q6xScdy7A,0.5,,,0.78,L0600403M3,,
M2,Nabutasi,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,1,,11,1,,21,0,1,,,qrmZ45xPpZ2,1.0,,,0.158,L0200801m2,,
M2,Polonino,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",Uvc1cgf5XM9,2016-02-05T00:00:00Z,1,,42,1,,33,1,2,1,,,8.0,,,,L0700703m2,,
M2,Biito,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",rR4rphkhyt6,2016-07-14T00:00:00Z,1,,21,1,,21,0,1,,,yCsRw5ScEQ6,0.2,3.0,1,0.429,L0100702M2,,
M3,Muka,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",Kq42xQGSvu4,2016-04-14T00:00:00Z,4,,,1,,23,0,1,,,6rz352BHnu9,0.012,,,0.29,L0400401m3,,
M2,Pungula,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",fUwjdZnv1x2,2016-01-17T00:00:00Z,1,,21,1,,31,1,1,,,LEWf9kYtkH,0.5,,,1.2,L0600701m2,,
M3,Kubikajo,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",8WWivGcFUz5,2015-07-30T00:00:00Z,1,,11,1,,43,0,1,,,Q88FYwf9UQ4,1.0,,,0.18,L0301101M3,,
M1,Home garden,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",Yz9QZdfbFV,2015-11-24T00:00:00Z,1,,71a,1,,71a,0,1,,,h1QeYqaqAz7,0.01,,,0.49,L0200303M1,,
M2,Potoyenapera,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",dxNCxyUf9J5,2016-01-14T00:00:00Z,1,,304,1,,304,0,1,,,zy2cpDmSkt7,0.12,,,0.49,L0700903M2,,
M2,Engulu2,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",r8r378XZhzA,2015-08-10T00:00:00Z,1,,22,1,,21,1,1,,,LNrVxXGtFm9,0.5,,,0.44,L0300203m2,,
M6,Heifekundo,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",Kq42xQGSvu4,2016-04-14T00:00:00Z,4,,,1,,32,0,1,,,J95j1127Mu9,0.015,,,0.19,L0400401m6,,
M2,Potoyao,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",nf2b6XaXDy3,2016-01-20T00:00:00Z,1,,31,1,,13,0,1,,,BnPQwv5AAe7,0.12,,,1.05,L0700803M2,,
M4,Gwamukera,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Gr3yWAqnod7,2016-01-14T00:00:00Z,1,,31,1,,31,1,2,1,,,2.0,,,,,,
M4,Ibaale Musili,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",4Ltk7eBsFy2,2016-01-12T00:00:00Z,1,,21,1,,21,0,1,,,mH9zPFChkq4,0.12,,,0.63,L0600202M4,,
M2,Polmogo,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",EQM92niTjw,2016-02-05T00:00:00Z,1,,21,1,,15,0,1,,,3Jy66gUm4GB,0.1,,1,0.35,L0700601m2,,
M3,Luteba,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",GwMi53segV4,2015-10-20T00:00:00Z,1,,304,1,,11,0,2,1,,,4.0,,,,L0201403m3,,
M3,Ejesi,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",EQUQxBxxA28,2016-07-25T00:00:00Z,1,,11,1,,21,0,1,,,XoMEuJZoFM4,0.05,1.0,1,0.31,L0101102m3,,
M6,Kyakribu,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",QybMet9zZh8,2016-01-06T00:00:00Z,1,,11,1,,41,2,1,,,Ub5EG2CCxF4,0.02,,,2.85,L0600101M6,,
M4,Forest garden 3,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",CLcgNTsm4y7,2015-10-08T00:00:00Z,1,,35,1,,31,1,1,,,RVNBWRSku33,0.7,,,0.9,L0301102M4,,
M1,Nashiomo,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,1,,31,1,,31,0,1,,,DXk8yHjqYR4,1.0,,,0.19,L0200801m1,,
M1,Grave yard garden,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",RnembMKrW72,2015-08-13T00:00:00Z,1,,22,1,,22,0,1,,,syJftdvmzn,0.023,,,0.1703,L0300701M1,,
M7,Mumucamo,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",iLvTEBAQTN6,2016-04-08T00:00:00Z,1,,304,1,,304,2,2,1,,,7.0,,,,,,
M3,Mamatongo,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",iLvTEBAQTN6,2016-04-08T00:00:00Z,1,,11,1,,71a,2,1,,,TjSz58oiA6B,1.0,,,0.13,L0400902M3,,
M5,Forest garden,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",LAqtBPvPxy,2015-10-07T00:00:00Z,1,,31,1,,31,2,2,2,,,1.1,,,,,,
M3,Andra,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",mpqcPSFDpCB,2016-02-03T00:00:00Z,1,,43,1,,21,0,2,1,,,2.0,,,,L0601001m3,,
M2,Kwamahano,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",52MH5CafZg9,2016-03-31T00:00:00Z,1,,35,1,,31,1,1,,,pouzYDDLhu7,1.0,,,0.35,L0400301m2,,
M4,Palobolo,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,1,,71a,1,,71a,0,1,,,GJ7i5X9iLm9,0.02,,,0.17,L0600201m4,,
M5,Lugalama,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UKqsMYWu6S2,2016-04-06T00:00:00Z,1,,31,1,,35,0,2,2,,,6.0,,,,,,
M4,Potoigepachu,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",6L8XQ2ivNNB,2016-02-01T00:00:00Z,1,,21,4,,,0,1,,,vYaNrPvkj65,0.03,,,0.39,L0701404M4,,
M3,Garden opposite home,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",K28KewnXpk2,2015-08-17T00:00:00Z,1,,71a,1,,71a,1,1,,,fn1AAiNaKP4,0.02,,,0.88,L0300601M3,,
M3,Awage1,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Zsq7RscRsJA,2015-12-27T00:00:00Z,1,,11,1,,11,1,1,,,GT1DDCNnZ8,0.03,,,2.3,L0600901M3,,
M4,Waka,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",3eWkuw2PPtA,2015-10-09T00:00:00Z,1,,71a,1,,71a,1,1,,,VHrSAJJ4VF4,1.5,,,1.14,L0300602M4,,
M5,Rushebeya2,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UYwovny68h,2016-04-27T00:00:00Z,4,,,4,,,0,1,,,7SpS6fEeTx8,0.28,,,0.17,L0401203m5,,
M1,Efoyenju,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",vkQ3CHAz8S2,2016-04-05T00:00:00Z,1,,13,1,,35,0,1,,,SZKqMZg1pr4,0.05,,,0.05,L0400201m1,,
M3,Matooke,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",VQjx1ubsk84,2015-09-08T00:00:00Z,1,,71a,1,,71a,0,1,,,o1VkbLTgJ63,0.01,,,0.16,L0300302m3,,
M4,Komolo,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",Te4C6DJXQq6,2016-07-24T00:00:00Z,1,,13,4,,,0,1,,,mFseYaBuPv6,0.055,1.0,1,1.0,L0100102M4,,
M1,Kisabo 1,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",XBSg6BUGH3,2016-01-27T00:00:00Z,1,,11,1,,11,0,2,1,,,1.0,,,,L0600501m1,,
M1,Ngwengwe,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",wJPLc9G7D59,2016-02-03T00:00:00Z,1,,11,1,,47,1,1,,,LcVLAKvqYT3,0.2,,,1.18,L0600703m1,,
M1,Nihamba,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",n4TwADF35,2016-04-13T00:00:00Z,1,,304,1,,304,0,1,,,4FQ2Yi7oSm7,0.01,,,0.02,L0401103m1,,
M2,Ebogbog,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",E9xodbJqWb8,2016-02-08T00:00:00Z,1,,22,4,,,0,1,,,Tip7hW91Wm7,0.04,,,0.16,L0700701m2,,
M4,Potoyao,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",uNqoVbaZpG3,2016-01-19T00:00:00Z,1,,22,4,,,0,2,2,,,12.0,,,,,,
M2,Polana,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",jsuqiyHhZp3,2016-02-04T00:00:00Z,4,,,1,,31,0,1,,,45sGgBXfP,0.02,,,0.25,L0701403m2,,
M3,Agovu,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",kyXkjdQuZSA,2016-07-24T00:00:00Z,1,,11,1,,13,0,1,,,A4Q1nyjqjB4,0.05,1.0,1,0.47,L0100202m3,,
M1,Naserebwe,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",B77fdVMrcbB,2015-10-19T00:00:00Z,1,,11,1,,31,1,1,,,GJukpqAqL67,1.0,,,0.15,L0200201m1,,
M2,Komolo,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",3WbmqA7gbk2,2016-07-13T00:00:00Z,4,,,1,,22,0,1,,,Zxeu8bNy948,0.082,3.0,1,0.249,L0101103M2,,
M6,Makozo,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",HWUQqfGSi37,2015-10-27T00:00:00Z,1,,54,1,,54,0,1,,,69DVStJTh6A,0.01,,,0.62,L0200602M6,,
M2,Oruda,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Xab6HD3Zh47,2016-01-15T00:00:00Z,1,,22,1,,31,0,1,,,3MRTz1xi4x,0.2,,,1.67,L0600404m2,,
M2,Muchunga,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",YTTV9E8N5B7,2016-07-18T00:00:00Z,1,,11,1,,35,0,1,,,XymVnHSNUq6,0.06,3.0,1,0.519,L0100403M2,,
M3,Logodo,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",3WbmqA7gbk2,2016-07-13T00:00:00Z,4,,,1,,31,0,1,,,AT8q6wxjCM7,0.234,5.0,1,0.271,L0101103M3,,
M5,Forest garden 2,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",mUQGMG1UT55,2015-08-10T00:00:00Z,4,,,1,,22,0,1,,,yFoc7mWtNe2,0.02,,,0.06,L0300202M5,,
M3,Forest garden 2,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",CLcgNTsm4y7,2015-10-08T00:00:00Z,1,,11,1,,11,1,1,,,2Z7aYosBqP9,0.1,,,1.63,L0301102M3,,
M3,Wansi,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",yydJpRV8pPB,2016-01-05T00:00:00Z,1,,71a,1,,21,0,1,,,eUArNfQgeF5,0.5,,,0.33,L0200601m3,,
M6,Rusebeya,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",akR9WC1ESX,2016-04-15T00:00:00Z,1,,22,1,,22,0,2,1,,,0.3,,,,L0401201m6,,
