"","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","Item.code","Tool.name","ag11_01","ag11_07"
"2279","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","A4HX8ZvF3a8","2015-08-04T00:00:00Z","13e","CUTLASS",1,0
"2280","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","PrddN7Eh7v3","2015-04-21T00:00:00Z","13e","CUTLASS",1,0
"2281","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","7GEs4txMBL9","2014-08-14T00:00:00Z","13","GERI CANS/DRUMS",6,0
"2282","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","i6gRP4KTv4B","2015-08-04T00:00:00Z","13i","SICKLE (GRASS CUTTING/THRESHING)",1,0
"2283","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","hwqvpwm7Wz7","2014-12-24T00:00:00Z","13d","STOREROOM",1,0
"2284","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","i2ZRSY65p48","2015-08-10T00:00:00Z","10","HAND MILL/GRINDER",1,0
"2285","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","eBi2TWWBfPA","2015-08-11T00:00:00Z","9","SHELLER/THRESHER",1,0
"2286","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","41YTq8opiW8","2015-04-14T00:00:00Z","13i","SICKLE (GRASS CUTTING/THRESHING)",3,0
"2287","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","xcn3a9uEQZB","2015-08-08T00:00:00Z","9","SHELLER/THRESHER",1,0
"2288","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","HGnHsWKAkp3","2014-08-12T00:00:00Z","1","HAND HOE",3,0
"2289","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","N5cedWi9F35","2014-12-18T00:00:00Z","13c","SHEDS",1,0
"2290","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","Nt5ok1nPNM7","2014-12-18T00:00:00Z","13e","CUTLASS",1,0
"2291","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","WEJAJe36mh4","2015-08-10T00:00:00Z","1","HAND HOE",2,0
"2292","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","1AHvfwxYcT6","2014-10-03T00:00:00Z","1","HAND HOE",3,0
"2293","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","ktUuHHCU1Q5","2015-08-05T00:00:00Z","1","HAND HOE",6,0
"2294","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","mdqRMX9AQF6","2014-09-24T00:00:00Z","13i","SICKLE (GRASS CUTTING/THRESHING)",6,0
"2295","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","SqBCN18ii19","2015-08-11T00:00:00Z","13e","CUTLASS",1,0
"2296","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","McAcYh2ZV69","2014-12-10T00:00:00Z","13e","CUTLASS",2,0
"2297","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","An4VyekaKi6","2015-08-10T00:00:00Z","13e","CUTLASS",2,0
"2298","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","XaYWTVN67N4","2014-12-28T00:00:00Z","3","OX PLOUGH",4,0
"2299","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","onVKoJG2AfA","2014-12-27T00:00:00Z","3","OX PLOUGH",0,1
"2300","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","9uri5wypzL4","2015-12-09T00:00:00Z","10","HAND MILL/GRINDER",1,0
"2301","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","xcn3a9uEQZB","2015-08-08T00:00:00Z","13f","AXE",1,0
"2302","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","Nt5ok1nPNM7","2014-12-18T00:00:00Z","9","SHELLER/THRESHER",1,0
"2303","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","Qrakmh9TAb7","2014-09-29T00:00:00Z","13c","SHEDS",1,0
"2304","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","kDWcVHqaaf2","2014-08-11T00:00:00Z","13c","SHEDS",1,0
"2305","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","yE1Xsrhzmk8","2014-10-09T00:00:00Z","1","HAND HOE",2,0
"2306","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","pAiSMicbJb9","2014-09-28T00:00:00Z","13e","CUTLASS",1,0
"2307","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","G8pqkT9RvZB","2015-01-15T00:00:00Z","5","OX CART",0,1
"2308","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","vCAfAwy9KTA","2014-12-24T00:00:00Z","13i","SICKLE (GRASS CUTTING/THRESHING)",1,0
"2309","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","ZC9BxGQiLT8","2015-08-31T00:00:00Z","10","HAND MILL/GRINDER",2,0
"2310","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","pAiSMicbJb9","2014-09-28T00:00:00Z","13c","SHEDS",1,0
"2311","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","wtdrsEsEBX2","2014-09-28T00:00:00Z","1","HAND HOE",3,0
"2312","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","vCAfAwy9KTA","2014-12-09T00:00:00Z","13f","AXE",1,0
"2313","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","2JxppdNdy1B","2015-08-11T00:00:00Z","13c","SHEDS",1,0
"2314","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","RbeUER44T9B","2014-09-28T00:00:00Z","3","OX PLOUGH",3,0
"2315","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","ZbDwCBkG2A5","2014-10-03T00:00:00Z","1","HAND HOE",2,0
"2316","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","41YTq8opiW8","2015-04-14T00:00:00Z","13c","SHEDS",1,0
"2317","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","ZRuCufE5rt9","2014-08-12T00:00:00Z","13","GERI CANS/DRUMS",2,0
"2318","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","VpdWTmuL8k8","2014-08-13T00:00:00Z","1","HAND HOE",1,0
"2319","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","i6gRP4KTv4B","2015-08-04T00:00:00Z","13e","CUTLASS",1,0
"2320","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","ziHZfbph8gA","2014-08-12T00:00:00Z","9","SHELLER/THRESHER",1,0
"2321","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","iRjEJTUQTW4","2014-09-27T00:00:00Z","1","HAND HOE",5,0
"2322","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","2GJh9RvP6U3","2014-08-12T00:00:00Z","1","HAND HOE",3,0
"2323","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","gUGmee9jeJA","2015-08-30T00:00:00Z","13d","STOREROOM",1,0
"2324","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","6auvr3dPvX4","2014-08-12T00:00:00Z","13e","CUTLASS",1,0
"2325","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","a77UhCZgDh2","2014-08-11T00:00:00Z","13c","SHEDS",1,0
"2326","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","aNYTfhJUuk9","2014-08-11T00:00:00Z","1","HAND HOE",4,0
"2327","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","Nt5ok1nPNM7","2014-12-18T00:00:00Z","13c","SHEDS",1,0
"2328","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","BP6YrbuDcL","2015-09-13T00:00:00Z","2","HAND-POWERED SPRAYER",4,0
"2329","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","e7KZhetzbx","2014-12-18T00:00:00Z","13e","CUTLASS",1,0
"2330","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","RTnL3zMj6T","2015-08-10T00:00:00Z","13e","CUTLASS",3,0
"2331","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","yku5wXeXnu9","2015-08-08T00:00:00Z","13f","AXE",2,0
"2332","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","w7mhEiauzv4","2015-08-08T00:00:00Z","10","HAND MILL/GRINDER",1,0
"2333","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","Vuke4bM37hA","2014-12-18T00:00:00Z","9","SHELLER/THRESHER",2,0
"2334","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","JADsmRVzNUA","2015-08-04T00:00:00Z","9","SHELLER/THRESHER",1,0
"2335","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","BXfxdbawNd8","2015-08-29T00:00:00Z","13d","STOREROOM",1,0
"2336","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","nZ3uwA7syq7","2014-08-12T00:00:00Z","1","HAND HOE",3,0
"2337","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","ziHZfbph8gA","2014-08-12T00:00:00Z","13e","CUTLASS",1,0
"2338","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","ZaEAz3d3Dr6","2014-12-10T00:00:00Z","13i","SICKLE (GRASS CUTTING/THRESHING)",1,0
"2339","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","mZbBzdZE8P5","2014-10-07T00:00:00Z","13e","CUTLASS",2,0
"2340","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","Xwug52WXRu6","2015-08-11T00:00:00Z","1","HAND HOE",2,0
"2341","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","4LtjetWmyU6","2014-08-11T00:00:00Z","13f","AXE",1,0
"2342","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","PuLRmEWBe78","2014-10-07T00:00:00Z","13e","CUTLASS",2,0
"2343","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","hfEUg9n1AW4","2014-12-28T00:00:00Z","1","HAND HOE",3,0
"2344","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","JADsmRVzNUA","2015-08-04T00:00:00Z","13e","CUTLASS",3,0
"2345","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","kjuUHkF5wTB","2014-12-09T00:00:00Z","13f","AXE",1,0
"2346","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","2tg6ar7zuS5","2015-09-13T00:00:00Z","2","HAND-POWERED SPRAYER",1,0
"2347","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","dyd2EZBuR66","2014-08-14T00:00:00Z","1","HAND HOE",4,0
"2348","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","kRcrpHwnrk4","2014-08-12T00:00:00Z","1","HAND HOE",3,0
"2349","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","uDCakBEm7VB","2014-09-30T00:00:00Z","9","SHELLER/THRESHER",6,0
"2350","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","i2ZRSY65p48","2015-08-10T00:00:00Z","1","HAND HOE",2,0
"2351","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","Goj6tydZtp2","2014-12-27T00:00:00Z","2","HAND-POWERED SPRAYER",1,0
"2352","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","QuoaS1YaSX9","2015-08-31T00:00:00Z","2","HAND-POWERED SPRAYER",1,0
"2353","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","QuoaS1YaSX9","2015-08-31T00:00:00Z","3","OX PLOUGH",1,0
"2354","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","x3YWH9QUug","2014-12-10T00:00:00Z","13e","CUTLASS",1,0
"2355","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","6vK31iR7nAA","2015-09-09T00:00:00Z","10","HAND MILL/GRINDER",1,0
"2356","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","RnWd36XhwD2","2015-08-07T00:00:00Z","1","HAND HOE",7,0
"2357","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","EnufChhcvN6","2015-01-14T00:00:00Z","2","HAND-POWERED SPRAYER",0,1
"2358","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","tQBVYhTSUx5","2014-10-06T00:00:00Z","13f","AXE",1,0
"2359","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","qBummgzDBd8","2014-08-12T00:00:00Z","1","HAND HOE",4,0
"2360","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","i6gRP4KTv4B","2015-08-04T00:00:00Z","13f","AXE",1,0
"2361","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","PnQa2dKYkK6","2014-08-11T00:00:00Z","13e","CUTLASS",1,0
"2362","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","ayZb55CgmK4","2014-08-14T00:00:00Z","1","HAND HOE",2,0
"2363","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","Zzj5HfKc4d3","2015-08-08T00:00:00Z","13f","AXE",1,0
"2364","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","8bfdq81qVM8","2015-09-13T00:00:00Z","13f","AXE",1,0
"2365","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","zRYovaahru9","2014-09-30T00:00:00Z","2","HAND-POWERED SPRAYER",2,0
"2366","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","kqzsJGqsJH5","2015-08-31T00:00:00Z","10","HAND MILL/GRINDER",1,0
"2367","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","nD93MDvRgs2","2015-08-05T00:00:00Z","10","HAND MILL/GRINDER",1,0
"2368","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","Br9y98ZGdk8","2014-08-13T00:00:00Z","13","GERI CANS/DRUMS",2,0
"2369","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","3bdaYKw2CU5","2015-09-13T00:00:00Z","13e","CUTLASS",4,0
"2370","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","65WUiskq7g6","2014-10-04T00:00:00Z","13i","SICKLE (GRASS CUTTING/THRESHING)",7,0
"2371","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","Qrakmh9TAb7","2014-09-29T00:00:00Z","13f","AXE",1,0
"2372","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","ziHZfbph8gA","2014-08-12T00:00:00Z","13f","AXE",1,0
"2373","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","41YTq8opiW8","2014-12-24T00:00:00Z","13i","SICKLE (GRASS CUTTING/THRESHING)",3,0
"2374","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","HWkzcSXQNG2","2014-08-12T00:00:00Z","1","HAND HOE",2,0
"2375","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","McAcYh2ZV69","2014-12-10T00:00:00Z","3","OX PLOUGH",1,0
"2376","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","MG8Mg2FAfw4","2015-09-09T00:00:00Z","13f","AXE",3,0
"2377","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","5oGmpb8QJLA","2015-09-09T00:00:00Z","13f","AXE",1,0
"2378","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","5R7zjWiS4o","2014-12-24T00:00:00Z","13e","CUTLASS",2,0
"2379","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","65WUiskq7g6","2015-01-14T00:00:00Z","13b","SILOS",1,0
"2380","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","fUSEvjoZCe","2014-08-11T00:00:00Z","13f","AXE",2,0
"2381","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","w7mhEiauzv4","2015-08-08T00:00:00Z","13e","CUTLASS",1,0
"2382","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","m2R4hghXWD6","2014-08-11T00:00:00Z","1","HAND HOE",2,0
"2383","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","sAJq9uruKa3","2014-08-11T00:00:00Z","13i","SICKLE (GRASS CUTTING/THRESHING)",2,0
"2384","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","gUGmee9jeJA","2015-08-30T00:00:00Z","1","HAND HOE",3,0
"2385","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","PuLRmEWBe78","2014-10-07T00:00:00Z","13f","AXE",2,0
"2386","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","G8pqkT9RvZB","2015-01-15T00:00:00Z","13i","SICKLE (GRASS CUTTING/THRESHING)",7,0
"2387","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","qKTwmCQoWz5","2015-08-11T00:00:00Z","9","SHELLER/THRESHER",1,0
"2388","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","ayZb55CgmK4","2014-08-13T00:00:00Z","13","GERI CANS/DRUMS",3,0
"2389","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","JbsDyyJEsp2","2015-01-14T00:00:00Z","13d","STOREROOM",1,0
"2390","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","j18hwWBcwh5","2014-12-24T00:00:00Z","3","OX PLOUGH",0,1
"2391","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","WvS53Ci87D3","2015-08-29T00:00:00Z","1","HAND HOE",2,0
"2392","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","6gioKTgu1a9","2014-08-12T00:00:00Z","1","HAND HOE",7,0
"2393","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","EnufChhcvN6","2015-01-14T00:00:00Z","7","TRACTOR PLOUGH",0,1
"2394","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","fxSB64jdaSA","2015-08-08T00:00:00Z","10","HAND MILL/GRINDER",1,0
"2395","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","pAiSMicbJb9","2014-09-28T00:00:00Z","13f","AXE",1,0
"2396","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","nD93MDvRgs2","2015-08-05T00:00:00Z","13f","AXE",1,0
"2397","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","BcLx8GwEyf5","2014-08-12T00:00:00Z","13f","AXE",1,0
"2398","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","41YTq8opiW8","2014-12-24T00:00:00Z","3","OX PLOUGH",0,1
"2399","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","jiVQaMk2ZR","2014-08-11T00:00:00Z","13e","CUTLASS",3,0
"2400","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","MLdLHWK2Qr","2014-12-18T00:00:00Z","13i","SICKLE (GRASS CUTTING/THRESHING)",1,0
"2401","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","nEEs7UdXKf6","2015-08-08T00:00:00Z","13i","SICKLE (GRASS CUTTING/THRESHING)",1,0
"2402","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","8RDtceCXmi7","2014-12-09T00:00:00Z","3","OX PLOUGH",1,0
"2403","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","yLS96zjnvX6","2014-12-18T00:00:00Z","13i","SICKLE (GRASS CUTTING/THRESHING)",1,0
"2404","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","9WWgnSHHAA6","2014-12-18T00:00:00Z","13g","""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",1,0
"2405","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","sAJq9uruKa3","2014-08-11T00:00:00Z","13c","SHEDS",1,0
"2406","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","WvS53Ci87D3","2015-08-29T00:00:00Z","13f","AXE",1,0
"2407","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","kDWcVHqaaf2","2014-08-11T00:00:00Z","13f","AXE",1,0
"2408","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","Mf1iaj3mXF6","2014-08-11T00:00:00Z","13e","CUTLASS",3,0
"2409","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","UGrmX3B1xb7","2015-08-30T00:00:00Z","1","HAND HOE",6,0
"2410","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","yku5wXeXnu9","2015-08-08T00:00:00Z","1","HAND HOE",6,0
"2411","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","fxSB64jdaSA","2015-08-08T00:00:00Z","13e","CUTLASS",2,0
"2412","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","RnWd36XhwD2","2015-08-07T00:00:00Z","3","OX PLOUGH",1,0
"2413","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","e7KZhetzbx","2014-12-18T00:00:00Z","1","HAND HOE",1,0
"2414","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","vCAfAwy9KTA","2014-12-24T00:00:00Z","13e","CUTLASS",1,0
"2415","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","2tw7sF6jPB4","2015-08-31T00:00:00Z","13e","CUTLASS",3,0
"2416","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","QnVf7PaErv","2014-08-12T00:00:00Z","2","HAND-POWERED SPRAYER",1,0
"2417","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","VTttxxMVpA7","2015-08-07T00:00:00Z","13e","CUTLASS",2,0
"2418","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","2tg6ar7zuS5","2015-09-13T00:00:00Z","1","HAND HOE",8,0
"2419","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","VxhDa2qgmM7","2014-09-27T00:00:00Z","1","HAND HOE",2,0
"2420","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","zRYovaahru9","2015-01-14T00:00:00Z","13i","SICKLE (GRASS CUTTING/THRESHING)",4,0
"2421","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","41YTq8opiW8","2014-12-24T00:00:00Z","1","HAND HOE",2,0
"2422","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","17tw28pAwD3","2015-08-29T00:00:00Z","13e","CUTLASS",1,0
"2423","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","teFJypg3MU7","2014-08-11T00:00:00Z","13e","CUTLASS",1,0
"2424","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","fxSB64jdaSA","2015-08-10T00:00:00Z","1","HAND HOE",2,0
"2425","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","SGWnjCX1hJ3","2014-08-12T00:00:00Z","1","HAND HOE",3,0
"2426","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","RfzDYcp8cy2","2015-08-10T00:00:00Z","10","HAND MILL/GRINDER",1,0
"2427","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","fUSEvjoZCe","2014-08-11T00:00:00Z","9","SHELLER/THRESHER",4,0
"2428","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","LmNxHx7ukq2","2014-08-13T00:00:00Z","1","HAND HOE",1,0
"2429","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","utcTs5LcPQ7","2014-12-10T00:00:00Z","13f","AXE",2,0
"2430","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","e7KZhetzbx","2014-12-18T00:00:00Z","3","OX PLOUGH",1,1
"2431","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","CnNmmWuhuE4","2015-08-29T00:00:00Z","13f","AXE",1,0
"2432","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","T5DZd2AUTX7","2015-08-14T00:00:00Z","9","SHELLER/THRESHER",1,0
"2433","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","bbQXrXaEo96","2014-08-13T00:00:00Z","1","HAND HOE",3,0
"2434","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","5R7zjWiS4o","2014-12-24T00:00:00Z","3","OX PLOUGH",1,0
"2435","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","5oGmpb8QJLA","2015-09-09T00:00:00Z","13e","CUTLASS",3,0
"2436","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","KyapRja3Pi6","2014-12-28T00:00:00Z","1","HAND HOE",3,0
"2437","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","utcTs5LcPQ7","2014-12-10T00:00:00Z","1","HAND HOE",2,0
"2438","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","6gioKTgu1a9","2014-08-12T00:00:00Z","11","WATERING CAN",2,0
"2439","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","gUGmee9jeJA","2015-08-30T00:00:00Z","10","HAND MILL/GRINDER",1,0
