Country,Partner Organization,longitude,latitude,Region,District,Landscape #,Household ID,Household head ID,Enumerator ID,Time interview start,Date of interview,Supervisor ID,Questionnaire inspection date,Clerk ID,Data entry date,fr_01,fr2_10,fr_5,ag12b_vs_09a,ag12a_vs_10,ag12a_vs_10_other,End Time,Survey Instrument
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,05,57,"L07",WVpeXYVGNq8,fbBhL8LaCS3,p32HA2B1Fw3,2000-01-01 09:10:00 UTC,2016-08-15,Ei6Xo6n7oU4,2016-08-15,Ei6Xo6n7oU4,2016-08-15T00:00:00Z,1,2015,1474027901745.jpg,1,9,,2000-01-01 10:20:00 UTC,paper
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,05,54,"L03",5s4t5icCN2,tEJWmPnC1z2,,2000-01-01 09:37:00 UTC,2016-07-16,i3ZgvUSffF,2016-07-16,i3ZgvUSffF,2016-07-16T00:00:00Z,1,4,1469961467415.jpg,1,9,,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,04,43,"L02",MxhdeDaZTa9,EkT8daNpdU8,,2000-01-01 10:52:00 UTC,2016-04-29,i3ZgvUSffF,2016-04-29,i3ZgvUSffF,2016-04-29T00:00:00Z,1,4,1464255419124.jpg,1,9,,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,04,43,"L02",sqHntKPZfk6,aGocpkhUxK2,,2000-01-01 10:32:00 UTC,2016-05-20,i3ZgvUSffF,2016-05-20,i3ZgvUSffF,2016-05-20T00:00:00Z,1,4,1464872443319.jpg,1,9,,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,05,57,"L07",CnrK9APvaT4,AqvcA97gwh9,p32HA2B1Fw3,2000-01-01 10:00:00 UTC,2016-08-15,Ei6Xo6n7oU4,2016-08-15,Ei6Xo6n7oU4,2016-08-15T00:00:00Z,1,2015,1473745926870.jpg,2,,,2000-01-01 10:40:00 UTC,paper
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,05,54,"L03",B8yvkFk2DJ5,vV6Wo1ij3f2,,2000-01-01 09:00:00 UTC,2016-07-21,i3ZgvUSffF,2016-07-21,i3ZgvUSffF,2016-07-21T00:00:00Z,1,4,1470317501342.jpg,1,9,,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,02,25,"L01",4uYtGb6q1h5,MBsKBgBb3S7,,2000-01-01 09:27:00 UTC,2015-11-19,i3ZgvUSffF,2015-11-19,i3ZgvUSffF,2016-11-19T00:00:00Z,1,3,1463299114182.jpg,1,9,,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,05,54,"L03",ydvLLQUM1wA,HM5h3mCw2B6,,2000-01-01 09:05:00 UTC,2016-07-19,i3ZgvUSffF,2016-07-19,i3ZgvUSffF,2016-07-19T00:00:00Z,1,4,1470239597520.jpg,1,9,,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,03,32,"L04",fzVneyP9Mg7,tGHcZ2hjDLA,,2000-01-01 09:23:00 UTC,2016-01-27,i3ZgvUSffF,2016-01-27,i3ZgvUSffF,2016-01-27T00:00:00Z,1,3,1454325205570.jpg,2,,,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,03,32,"L04",YDokUMGBos2,6pUxF9K1hfB,,2000-01-01 13:50:00 UTC,2016-02-05,i3ZgvUSffF,2016-02-05,i3ZgvUSffF,2016-02-05T00:00:00Z,1,3,1463312562919.jpg,2,,,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,04,43,"L02",tdcaU4K6FA3,whBfUbcrtM6,,2000-01-01 12:00:00 UTC,2016-04-18,i3ZgvUSffF,2016-04-18,73SJ6W4Wnt9,2016-04-18T00:00:00Z,1,4,1463423149861.jpg,1,9,,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,03,32,"L04",io6UuTdM1Q3,RjRNZjy9LrA,,2000-01-01 09:27:00 UTC,2016-01-20,i3ZgvUSffF,2016-01-20,i3ZgvUSffF,2016-01-20T00:00:00Z,1,3,1455261940189.jpg,1,9,,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,04,43,"L02",fHLhUbHi259,Lm9iJH3RBBA,,2000-01-01 11:13:00 UTC,2016-04-27,i3ZgvUSffF,2016-05-16,73SJ6W4Wnt9,2016-04-27T00:00:00Z,1,4,1463421261545.jpg,1,9,,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,02,23,"L01",8DoKMFq9rv7,AYN6k1uDEM6,,2000-01-01 09:53:00 UTC,2015-12-12,fcQUgfywhz3,2015-12-12,i3ZgvUSffF,2015-12-14T00:00:00Z,1,3,,1,9,,,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,02,28,"L06",NpBRQomLNX3,kJCpbWQEMh2,,2000-01-01 08:25:00 UTC,2015-11-09,i3ZgvUSffF,2015-11-09,i3ZgvUSffF,2015-11-09T00:00:00Z,1,3,1463467665080.jpg,2,,,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,04,43,"L02",Az5BDLdFCQB,hLiYsYUJ3nA,,2000-01-01 09:27:00 UTC,2016-05-25,i3ZgvUSffF,2016-05-25,i3ZgvUSffF,2016-05-25T00:00:00Z,1,4,1464792403803.jpg,1,9,,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,04,43,"L02",6zdLptApzZ2,1ksfsXjFJo2,,2000-01-01 10:22:00 UTC,2016-05-23,i3ZgvUSffF,2016-05-23,i3ZgvUSffF,2016-05-23T00:00:00Z,1,4,1464779094529.jpg,1,9,,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,05,57,"L07",vC1xGx4WFW,FG2dEbVXYG7,p32HA2B1Fw3,2000-01-01 10:17:00 UTC,2016-08-12,Ei6Xo6n7oU4,2016-08-12,Ei6Xo6n7oU4,2016-08-12T00:00:00Z,1,2015,1473637852619.jpg,1,9,,2000-01-01 11:45:00 UTC,paper
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,03,32,"L04",GJymWVjaQVB,WbwTfokbgc2,,2000-01-01 10:09:00 UTC,2016-02-03,i3ZgvUSffF,2016-02-03,i3ZgvUSffF,2016-02-03T00:00:00Z,1,3,1454667200547.jpg,2,,,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,02,25,"L01",CxdDadFVXS7,FFy4RC4yNR5,,2000-01-01 12:27:00 UTC,2015-10-21,i3ZgvUSffF,2015-10-21,73SJ6W4Wnt9,2016-10-21T00:00:00Z,1,3,1463297634118.jpg,1,9,,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,05,57,"L07",ob6Go1epkY4,Loa5nkwBYF2,p32HA2B1Fw3,2000-01-01 10:28:00 UTC,2016-08-22,Ei6Xo6n7oU4,2016-08-22,Ei6Xo6n7oU4,2016-08-22T00:00:00Z,1,2015,1473230495859.jpg,1,9,,2000-01-01 11:20:00 UTC,paper
