Country,Partner Organization,longitude,latitude,Region,District,Landscape #,Household ID,Household head ID,Enumerator ID,Time interview start,Date of interview,Supervisor ID,Questionnaire inspection date,Clerk ID,Data entry date,fr_01,fr2_10,fr_5,ag12b_vs_09a,ag12a_vs_10,ag12a_vs_10_other,End Time,Survey Instrument
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,07,18,"L03",K5Z7A224KK7,de4x1WYHF58,,,,fBG8mpPu1V3,2014-09-20,jPsrT9HYaWB,2014-09-20T00:00:00Z,1,2,1411228932112.jpg,1,2,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,05,03,"L06",GAwYHaSgWn8,GoWgrpdCMR,,,,v9K7xXZ67n5,2014-09-07,,2014-09-07T00:00:00Z,1,2,,,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,07,18,"L03",UNJbgF8rDE4,C7x34jzm3r6,,,,GLjkaGjMaf6,2014-09-25,,2014-09-25T00:00:00Z,1,2,,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,03,01,"L06",Jsv9PkxATh9,iFZZNPqH8P3,,,,kNZW9z5PqgB,2014-09-10,QwBungHb3H3,2014-09-10T00:00:00Z,1,2,,1,other,Awutu Rural Bank,,
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,08,13,"L02",ArjKWQXjiQ2,PvPCFh7eDE5,,,,xexPKpAgiJ2,2015-01-02,jPsrT9HYaWB,2015-01-02T00:00:00Z,1,,1420195682726.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,06,12,"L04",v5AnXEEYcG3,C3nUCp7sJb4,,,,GLjkaGjMaf6,2014-09-03,Nv3qBdibWD5,2014-09-03T00:00:00Z,1,2,1409734774273.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,03,01,"L06",4TD5PFFKHJ7,6PSB43uMz86,,,,kNZW9z5PqgB,2014-09-13,,2014-09-13T00:00:00Z,1,2,,1,2,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,07,18,"L03",56esinYPtWB,op8NRSMbTs3,,,,xexPKpAgiJ2,2014-10-03,jPsrT9HYaWB,2014-10-03T00:00:00Z,1,2,,1,2,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,08,13,"L02",oJSmP1FYvbB,TMgu7kGd6VB,,,,xexPKpAgiJ2,2015-01-02,jPsrT9HYaWB,2015-01-02T00:00:00Z,1,,1420193817814.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,05,03,"L06",uVDhbqsgm8B,8NixXkuHNd7,,,,kNZW9z5PqgB,2014-09-08,,2014-09-08T00:00:00Z,1,2,,1,other,HFC Bank,,
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,08,20,"L01",vz6UQ8NGgEA,d5cnuzihtS6,,,,b1NCZnXapeA,2015-02-09,intxmu8iSK4,2015-02-09T00:00:00Z,1,2,1423492354290.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,03,01,"L06",E3EGXT3BJS5,eY4nGzagYD3,,,,kNZW9z5PqgB,2014-09-10,,2014-09-10T00:00:00Z,1,2,,,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,08,13,"L02",gEi4dQZTGjA,Kry5vKhV27B,,,,b1NCZnXapeA,2014-12-29,intxmu8iSK4,2014-12-29T00:00:00Z,1,2,,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,08,20,"L01",UDYnaavH8U3,9DtVqpvxzAB,,,,d12YSFUD4x8,2015-02-17,jPsrT9HYaWB,2015-02-17T00:00:00Z,1,,1424162008088.jpg,2,,,,
