Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Crop type,Field ID,Field name,Crop ID,Crop name,ag6a_02,ag6a_05,ag6a_08_1,ag6a_08_2,ag6a_vs_09
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",Yz9QZdfbFV,2015-11-24T00:00:00Z,fruit,M1,Home garden,69,Jack fruit,3,1,200.0,1,40000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,fruit,M1,Nabikwaka,69,Jack fruit,1,1,0.0,,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",SqGfB47Y5q3,2016-07-31T00:00:00Z,fruit,M1,Lacocole,73,Mango,5,1,400.0,1,40000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",5xza3zKCC65,2015-11-21T00:00:00Z,fruit,M1,Home garden,69,Jack fruit,1,2,0.0,,0.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",wJPLc9G7D59,2016-02-03T00:00:00Z,fruit,M2,Byeyi,71a,Banana Food,4,1,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",RnembMKrW72,2015-08-13T00:00:00Z,permanent,M1,Grave yard garden,54,Coffee,90,1,40.0,1,80000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",8wVusWBvZSA,2015-07-29T00:00:00Z,fruit,M1,Field at home,73,Mango,2,1,25.0,1,5000.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",jim2m9kx6y4,2015-12-26T00:00:00Z,permanent,M3,Roadside garden,54,Coffee,80,1,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",QybMet9zZh8,2016-01-06T00:00:00Z,fruit,M1,Nabalongo,71a,Banana Food,40,1,600.0,1,600000.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",bT98NEoYxz6,2016-01-16T00:00:00Z,fruit,M2,Potomapera,74,Papaw,1,1,50.0,1,25000.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",9D4NrgAzDH4,2016-01-30T00:00:00Z,fruit,M3,Potonipachu,71a,Banana Food,200,1,600.0,1,480000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",5BM4RJvhSqA,2015-08-10T00:00:00Z,permanent,M3,Forest garden 2,21,Cassava,100,1,200.0,1,360000.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",Mc7EjdDK3M3,2016-04-06T00:00:00Z,fruit,M1,Bugara 1,70,Passion Fruit,7,1,50.0,1,75000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",8wVusWBvZSA,2015-07-29T00:00:00Z,permanent,M1,Field at home,54,Coffee,120,1,140.0,1,252000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",8wVusWBvZSA,2015-07-29T00:00:00Z,fruit,M2,Cassava $ Coffee garden,71c,Banana Sweet,70,1,560.0,1,104000.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",7Yy7Sqs8eRA,2016-02-02T00:00:00Z,permanent,M2,Polmogo,21,Cassava,500,2,0.0,,0.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",n4TwADF35,2016-04-13T00:00:00Z,fruit,M5,Kyafolongo,72,Avocado,4,1,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",Yz9QZdfbFV,2015-11-24T00:00:00Z,fruit,M1,Home garden,73,Mango,1,1,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",WMFdhZg7RN5,2015-10-23T00:00:00Z,fruit,M2,Eskinyi,21,Cassava,20,1,10.0,1,100000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",QT4VeJxXHv4,2015-11-20T00:00:00Z,fruit,M4,Nabikingi,71a,Banana Food,100,1,420.0,1,630000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",8wVusWBvZSA,2015-07-29T00:00:00Z,fruit,M3,Forest garden 1,71c,Banana Sweet,87,1,696.0,1,127500.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",L8vM1Pqk5B6,2016-02-03T00:00:00Z,fruit,M2,Etoke,71a,Banana Food,200,2,150.0,1,180000.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",QP58gEJbLF8,2016-02-05T00:00:00Z,permanent,M2,Poloalelo,34,Pigeon pea,99,2,80.0,1,80000.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",vCMe7iY3tJ,2016-07-16T00:00:00Z,permanent,M2,Budo 2,21,Cassava,410,1,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",K28KewnXpk2,2015-09-04T00:00:00Z,permanent,M2,Musamba,54,Coffee,416,1,310.0,1,620000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",k6Z9D2Z16q9,2015-10-10T00:00:00Z,fruit,M1,Ewaka,69,Jack fruit,3,1,50.0,1,50000.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",SqGfB47Y5q3,2016-07-31T00:00:00Z,fruit,M1,Lacocole,76,Orange,1,1,500.0,1,35000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,fruit,M1,Nabikwaka,80,Guava,15,1,300.0,1,105000.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",EQM92niTjw,2016-02-05T00:00:00Z,permanent,M2,Polmogo,21,Cassava,500,2,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",B77fdVMrcbB,2015-10-19T00:00:00Z,fruit,M3,Ewaka,71a,Banana Food,200,1,200.0,1,220000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",WMFdhZg7RN5,2015-10-23T00:00:00Z,permanent,M2,Eskinyi,21,Cassava,20,1,10.0,1,10000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",oimuabaAoj4,2015-10-13T00:00:00Z,fruit,M1,Home garden,80,Guava,3,1,20.0,1,2000.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",vkQ3CHAz8S2,2016-04-05T00:00:00Z,fruit,M3,Eronbo,71a,Banana Food,30,1,7.0,1,14000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",B77fdVMrcbB,2015-10-19T00:00:00Z,permanent,M3,Ewaka,54,Coffee,50,1,10.0,1,100000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",RnembMKrW72,2015-08-13T00:00:00Z,fruit,M3,Boundary garden,71a,Banana Food,110,1,100.0,1,100000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",QJMME7KeMn,2015-11-21T00:00:00Z,fruit,M1,Naboti I,74,Papaw,1,1,30.0,1,30000.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",i5k7QWkLJw8,2016-02-03T00:00:00Z,fruit,M2,Muchele musili,76,Orange,1,1,50.0,1,17000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",4mjZfGs3Aw,2015-09-08T00:00:00Z,fruit,M1,Roadside garden 1,71a,Banana Food,50,1,80.0,1,70000.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",7yhK3asbcg8,2016-01-20T00:00:00Z,fruit,M1,Widur,74,Papaw,2,1,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",2TsiWCE9wU3,2016-01-04T00:00:00Z,fruit,M2,Banamea,71a,Banana Food,50,1,30.0,1,40000.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",EQUQxBxxA28,2016-07-25T00:00:00Z,permanent,M1,Esili,21,Cassava,100,2,140.0,1,112000.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",v29v4CgCb9A,2016-04-07T00:00:00Z,fruit,M1,Ahaka,72,Avocado,1,1,20.0,1,8000.0
