"","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","Crop.type","Field.ID","Field.name","Crop.ID","Crop.name","ag6a_02","ag6a_05","ag6a_08_1","ag6a_08_2","ag6a_vs_09"
"1634","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","9yvw1XWDNpA","2016-08-13T00:00:00Z","fruit","M1","MAIZE","72","Avocado",1,1,8,1,800
"1635","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","LZ29vrnear2","2016-04-23T00:00:00Z","permanent","M1","MAIZE","304","Timber",5,1,0,NA,NA
"1636","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","WVpeXYVGNq8","2016-08-15T00:00:00Z","permanent","M1","BEANS","304","Timber",1,1,0,1,0
"1637","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","Tt5k1X1aefA","2016-07-15T00:00:00Z","fruit","M2","IRISH","71c","Banana Sweet",80,1,480,1,38400
"1638","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","1m6QKguDbp4","2016-07-14T00:00:00Z","fruit","M1","BEANS","71a","Banana Food",24,1,0,NA,NA
"1639","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","LZ29vrnear2","2016-04-23T00:00:00Z","fruit","M1","MAIZE","74","Papaw",6,1,0,NA,NA
"1640","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","JYjBoTCdte4","2015-10-14T00:00:00Z","fruit","M3","BANANA","71b","Banana Beer",40,2,800,1,32000
"1641","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","1aHi48GS6A5","2016-07-01T00:00:00Z","fruit","M1","MAIZE","73","Mango",1,1,200,1,2000
"1642","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","QLDaeeq1A6A","2015-11-06T00:00:00Z","fruit","M1","TOMATOE","72","Avocado",2,1,250,1,50000
"1643","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","fHLhUbHi259","2016-04-27T00:00:00Z","permanent","M2","PYRETHRUM","304","Timber",1,1,NA,NA,NA
"1644","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","voQqwNL5SR4","2016-03-03T00:00:00Z","fruit","M4","FRUIT","72","Avocado",1,2,20,1,20000
"1645","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","iRtxUHTRGi2","2016-01-22T00:00:00Z","fruit","M1","MAIZE","72","Avocado",1,1,72,1,14400
"1646","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","JM2DWViH8L8","2016-01-29T00:00:00Z","fruit","M1","MAIZE","71c","Banana Sweet",1,1,0,NA,NA
"1647","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","rQmTKtJ2h92","2016-07-23T00:00:00Z","fruit","M1","BEANS","73","Mango",1,1,0,NA,NA
"1648","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","GBGa6M3rbd3","2016-11-18T00:00:00Z","permanent","M3","TEA","55","Tea",600,2,280,1,29400
"1649","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","2AzeKX3Xdj9","2015-12-11T00:00:00Z","permanent","M4","SWEET POTATOE","21","Cassava",300,1,360,1,36000
"1650","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","d77n4FzyP99","2016-04-26T00:00:00Z","fruit","M2","FRUIT","70","Passion Fruit",2,1,0,NA,NA
"1651","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","jT3NCQFGuW8","2016-02-08T00:00:00Z","fruit","M1","BEANS","71a","Banana Food",6,1,0,1,0
"1652","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","NpBRQomLNX3","2015-11-09T00:00:00Z","fruit","M1","BEANS","852","Lemon",1,1,0,NA,NA
"1653","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","cQsxahQ8sm8","2016-08-25T00:00:00Z","fruit","M2","MAIZE","73","Mango",1,1,50,1,1000
"1654","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","e2RyT8u9Vs5","2015-12-03T00:00:00Z","fruit","M1","MAIZE","72","Avocado",2,1,0,NA,0
"1655","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","8rMnuSjsKfA","2016-08-23T00:00:00Z","fruit","M2","BEANS2","72","Avocado",4,1,0,NA,NA
"1656","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","2tfKupRSSR9","2016-07-14T00:00:00Z","permanent","M2","CASSAVA","304","Timber",1,1,0,NA,NA
"1657","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","s754vJkGDg2","2016-07-15T00:00:00Z","fruit","M1","I.POTATO","76","Orange",2,1,0,NA,NA
"1658","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","voQqwNL5SR4","2016-03-03T00:00:00Z","fruit","M2","IRISHP2","81","Blood fruit",20,1,30,1,30000
"1659","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","HbRbhAKMLv3","2015-10-09T00:00:00Z","fruit","M1","BANANA","71b","Banana Beer",200,1,4000,1,160000
"1660","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","EJpjhf8ixG7","2016-02-13T00:00:00Z","fruit","M1","MAIZE","81","Blood fruit",14,1,0,NA,NA
"1661","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","tU6yMt3dHA3","2016-08-09T00:00:00Z","fruit","M2","BANANA","73","Mango",1,1,10,1,2000
"1662","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","AvkkCXoYrg8","2016-10-16T00:00:00Z","fruit","M1","BANANA","71b","Banana Beer",40,1,100,2,25000
"1663","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","yyXhtLq72C2","2016-08-18T00:00:00Z","fruit","M1","BEANS","72","Avocado",3,1,10,1,5000
"1664","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","WVpeXYVGNq8","2016-08-15T00:00:00Z","fruit","M1","BEANS","73","Mango",1,1,100,1,10000
"1665","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","UVBzkFMeZz9","2016-07-25T00:00:00Z","fruit","M2","BEANS","73","Mango",1,1,7,1,1400
"1666","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","3aT11RTk4H8","2016-08-20T00:00:00Z","permanent","M1","BEANS","304","Timber",3,1,0,NA,0
"1667","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","Mq9anduKdR9","2016-05-17T00:00:00Z","fruit","M1","FRUIT","72","Avocado",3,1,NA,NA,NA
"1668","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","yaHQ7ni6ar4","2016-10-13T00:00:00Z","fruit","M2","CASSAVA","71a","Banana Food",NA,NA,NA,NA,NA
"1669","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","vvZZdLufJK3","2016-07-19T00:00:00Z","fruit","M1","BEANS","71a","Banana Food",12,1,20,1,2500
"1670","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","R9DTr4peJNA","2015-11-04T00:00:00Z","fruit","M1","BANANA","71a","Banana Food",120,1,1500,1,50000
"1671","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","H4YdiXt5cz3","2015-11-05T00:00:00Z","permanent","M4","COFFEE","54","Coffee",210,2,30,1,3000
"1672","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","NqznyHy6N16","2016-08-10T00:00:00Z","fruit","M2","SORGHUM","73","Mango",1,1,5,1,1500
"1673","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","nkZFomM6JN2","2016-08-11T00:00:00Z","fruit","M3","BEANS","73","Mango",1,1,0,NA,NA
"1674","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","nUikVE2njA5","2016-02-17T00:00:00Z","permanent","M1","MAIZE","302","Bamboo",50,1,0,NA,NA
"1675","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","eSXVTUZDKD3","2016-07-21T00:00:00Z","fruit","M1","MAIZE","73","Mango",5,1,400,1,40000
"1676","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","V6SdSqrYbJ7","2016-07-29T00:00:00Z","fruit","M1","BEANS","76","Orange",1,1,0,NA,NA
"1677","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","MScBRdzkSi4","2016-08-17T00:00:00Z","permanent","M1","SORGHUM","304","Timber",1,1,0,NA,0
"1678","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","xAHNqyKKrL4","2016-05-24T00:00:00Z","fruit","M1","IRISH","81","Blood fruit",14,1,0,NA,NA
"1679","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","kwtgXoW7Ei8","2016-07-20T00:00:00Z","fruit","M1","MAIZE","74","Papaw",1,1,0,NA,NA
"1680","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","m6KCw7ZxQ47","2015-10-22T00:00:00Z","fruit","M1","S/POTATO","72","Avocado",2,1,0,NA,NA
"1681","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","Wj18gYU55E5","2016-08-12T00:00:00Z","fruit","M1","BEANS","74","Papaw",1,1,0,NA,NA
"1682","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","bsDhjVrvZ8B","2016-07-12T00:00:00Z","fruit","M4","BANANA","72","Avocado",1,1,125,1,12500
"1683","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","DybB4C7m1V6","2016-07-22T00:00:00Z","fruit","M2","BEANS","76","Orange",2,1,3,1,1000
"1684","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","ob6Go1epkY4","2016-08-22T00:00:00Z","fruit","M3","BANANA","73","Mango",1,1,0,NA,NA
"1685","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","vC1xGx4WFW","2016-08-12T00:00:00Z","fruit","M2","MAIZE","72","Avocado",5,1,300,1,30000
"1686","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","7HuaMEgyTz4","2016-05-28T00:00:00Z","permanent","M1","PYRETHRUM","304","Timber",4,1,0,NA,NA
"1687","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","4uYtGb6q1h5","2016-11-19T00:00:00Z","permanent","M4","TEA","55","Tea",3000,2,1000,1,105000
"1688","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","MsBreaQuEcA","2016-01-15T00:00:00Z","permanent","M1","MAIZE 1","18","Black Pepper",1,1,0,NA,NA
"1689","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","TYoYR9fk5v3","2016-08-17T00:00:00Z","fruit","M4","BANANA","73","Mango",3,1,300,1,30000
"1690","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","ydvLLQUM1wA","2016-07-19T00:00:00Z","fruit","M1","BEANS","72","Avocado",3,1,200,1,20000
"1691","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","nkB43h7a3u6","2016-04-22T00:00:00Z","permanent","M1","I.POTATOE","302","Bamboo",20,1,0,NA,NA
"1692","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","t8pSXYMtCP","2016-03-01T00:00:00Z","permanent","M3","MAIZE","21","Cassava",20,1,20,1,10000
"1693","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","MsBreaQuEcA","2016-01-15T00:00:00Z","fruit","M1","MAIZE 1","81","Blood fruit",10,1,40,1,40000
"1694","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","rP7DxqhNrW3","2016-07-19T00:00:00Z","fruit","M1","BANANA","76","Orange",2,1,0,NA,NA
"1695","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","PGN47oqwcT6","2015-10-10T00:00:00Z","fruit","M1","BANANA","71c","Banana Sweet",30,1,100,1,10000
"1696","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","YVG8nKF7bC4","2015-12-05T00:00:00Z","fruit","M4","BANANA","71b","Banana Beer",98,1,700,1,70000
"1697","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","sqHntKPZfk6","2016-05-20T00:00:00Z","permanent","M1","IRISH","304","Timber",25,1,NA,NA,NA
"1698","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","ydvLLQUM1wA","2016-07-19T00:00:00Z","fruit","M2","IRISH","71a","Banana Food",12,1,0,NA,NA
"1699","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","vdieyWj8obA","2015-11-07T00:00:00Z","permanent","M2","CASSAVA","21","Cassava",300,2,NA,NA,NA
"1700","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","TY6c2BvPeq8","2016-07-27T00:00:00Z","fruit","M2","MAIZE","73","Mango",1,1,15,1,1500
"1701","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","yyXhtLq72C2","2016-08-18T00:00:00Z","permanent","M1","BEANS","304","Timber",10,1,0,NA,0
"1702","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","6zdLptApzZ2","2016-05-23T00:00:00Z","permanent","M1","FRUIT","304","Timber",20,1,4,NA,20000
"1703","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","DybB4C7m1V6","2016-07-22T00:00:00Z","fruit","M1","MAIZE","76","Orange",2,1,2,1,700
"1704","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","Tt5k1X1aefA","2016-07-15T00:00:00Z","permanent","M3","CASSAVA","21","Cassava",240,2,100,1,25000
"1705","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","TY6c2BvPeq8","2016-07-27T00:00:00Z","fruit","M1","I.POTATO","71b","Banana Beer",5,1,0,NA,NA
"1706","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","voQqwNL5SR4","2016-03-03T00:00:00Z","permanent","M2","IRISHP2","304","Timber",10,1,0,1,NA
"1707","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","C3b2zHKsNU3","2016-08-24T00:00:00Z","fruit","M2","BEANS2","73","Mango",1,1,0,NA,NA
"1708","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","bsDhjVrvZ8B","2016-07-12T00:00:00Z","fruit","M4","BANANA","71a","Banana Food",150,1,360,1,36000
"1709","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","MScBRdzkSi4","2016-08-17T00:00:00Z","fruit","M1","SORGHUM","72","Avocado",1,1,0,NA,NA
"1710","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","DEfS8gcomk3","2016-02-29T00:00:00Z","permanent","M1","BEANS","304","Timber",10,1,NA,NA,NA
"1711","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","JM2DWViH8L8","2016-01-29T00:00:00Z","fruit","M1","MAIZE","71a","Banana Food",20,1,30,1,6000
"1712","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","8QSNRiJbU45","2016-08-10T00:00:00Z","fruit","M1","BEANS","71a","Banana Food",2,1,10,1,1500
"1713","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","NpBRQomLNX3","2015-11-09T00:00:00Z","permanent","M2","YAMS","21","Cassava",200,1,0,NA,NA
"1714","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","Kg7uwpdD4P5","2016-08-13T00:00:00Z","fruit","M2","BEANS","71b","Banana Beer",30,1,100,1,3000
"1715","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","sohyYFGAMr9","2016-08-17T00:00:00Z","fruit","M3","BEANS2","73","Mango",2,1,0,NA,NA
"1716","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","vC1xGx4WFW","2016-08-12T00:00:00Z","permanent","M2","MAIZE","304","Timber",12,1,0,1,12000
"1717","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","29hZgxCQpf4","2016-07-12T00:00:00Z","fruit","M1","BANANA","74","Papaw",2,1,15,1,1500
"1718","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","Tt5k1X1aefA","2016-07-15T00:00:00Z","fruit","M1","BEANS","73","Mango",2,1,0,NA,NA
"1719","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","2tfKupRSSR9","2016-07-14T00:00:00Z","permanent","M2","CASSAVA","21","Cassava",1400,2,0,NA,NA
"1720","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","5FTsNB6cw66","2016-08-25T00:00:00Z","fruit","M2","BEANS","72","Avocado",1,1,50,1,3000
"1721","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","rYhbEL7oXj9","2016-07-26T00:00:00Z","fruit","M1","BEANS","74","Papaw",1,1,15,1,3000
"1722","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","mE3oDzqBqu4","2016-08-11T00:00:00Z","fruit","M3","BEANS2","73","Mango",1,1,200,1,20000
"1723","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","e3YsHqYkYK6","2015-10-08T00:00:00Z","fruit","M1","BANANA","71b","Banana Beer",247,1,3000,1,3e+05
"1724","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","RCuAWjMUBmA","2016-11-21T00:00:00Z","fruit","M1","MAIZE","71a","Banana Food",3,1,15,1,1500
"1725","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","PGN47oqwcT6","2015-10-10T00:00:00Z","fruit","M1","BANANA","72","Avocado",3,1,60,1,12000
"1726","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","nUikVE2njA5","2016-02-17T00:00:00Z","fruit","M1","MAIZE","72","Avocado",1,1,0,NA,NA
"1727","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","JYjBoTCdte4","2015-10-14T00:00:00Z","fruit","M1","BEANS","80","Guava",2,2,1200,1,4000
"1728","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","rQmTKtJ2h92","2016-07-23T00:00:00Z","permanent","M1","BEANS","304","Timber",5,1,0,NA,NA
"1729","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","mE3oDzqBqu4","2016-08-11T00:00:00Z","fruit","M1","MAIZE","73","Mango",1,1,200,1,20000
"1730","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","EhXFcHgzLr8","2016-08-23T00:00:00Z","fruit","M1","BEANS","71b","Banana Beer",100,1,300,1,20000
"1731","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","6vh1fcZWV2A","2016-02-03T00:00:00Z","fruit","M1","MAIZE","71a","Banana Food",12,1,60,1,15000
"1732","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","DEfS8gcomk3","2016-02-29T00:00:00Z","fruit","M2","HOUSE FIELD","70","Passion Fruit",2,1,0,NA,NA
"1733","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","fL32p1TYNb8","2016-07-20T00:00:00Z","fruit","M1","MAIZE","74","Papaw",2,1,120,1,24000
"1734","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","5FTsNB6cw66","2016-08-25T00:00:00Z","permanent","M2","BEANS","304","Timber",4,1,0,NA,0
"1735","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","9yvw1XWDNpA","2016-08-13T00:00:00Z","fruit","M3","BANANA","71b","Banana Beer",15,2,75,1,2500
"1736","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","kwtgXoW7Ei8","2016-07-20T00:00:00Z","permanent","M3","BANANA","304","Timber",1,1,NA,NA,NA
"1737","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","mhGSC5qMs53","2016-03-02T00:00:00Z","fruit","M1","BEANS","74","Papaw",1,1,NA,NA,NA
"1738","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","9s7aPD8ZRh7","2016-08-19T00:00:00Z","fruit","M1","MAIZE","71a","Banana Food",100,1,2000,1,2e+05
"1739","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","bsDhjVrvZ8B","2016-07-12T00:00:00Z","fruit","M4","BANANA","73","Mango",1,1,30,1,3000
"1740","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","cQsxahQ8sm8","2016-08-25T00:00:00Z","permanent","M1","BEANS","304","Timber",2,1,0,NA,0
"1741","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","mhGSC5qMs53","2016-03-02T00:00:00Z","permanent","M1","BEANS","304","Timber",1,1,0,NA,NA
"1742","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","voQqwNL5SR4","2016-03-03T00:00:00Z","permanent","M4","FRUIT","302","Bamboo",400,2,110,NA,11000
"1743","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","kwtgXoW7Ei8","2016-07-20T00:00:00Z","fruit","M3","BANANA","71b","Banana Beer",10,1,200,1,10000
"1744","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","Kg7uwpdD4P5","2016-08-13T00:00:00Z","fruit","M3","BEANS2","72","Avocado",3,1,440,1,44000
"1745","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","zxz5fHgxQr4","2016-05-26T00:00:00Z","permanent","M2","PYRETHRUM","304","Timber",5,1,NA,NA,NA
"1746","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","cQsxahQ8sm8","2016-08-25T00:00:00Z","fruit","M1","BEANS","80","Guava",1,1,0,NA,NA
"1747","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","x7bE3Pdy8h5","2016-07-23T00:00:00Z","fruit","M1","BANANA","72","Avocado",3,1,0,NA,NA
"1748","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","mE3oDzqBqu4","2016-08-11T00:00:00Z","fruit","M2","BEANS","72","Avocado",3,1,0,NA,NA
"1749","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","8DoKMFq9rv7","2015-12-14T00:00:00Z","fruit","M1","BEANS","74","Papaw",1,1,0,NA,NA
"1750","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","DybB4C7m1V6","2016-07-22T00:00:00Z","fruit","M2","BEANS","73","Mango",1,1,20,1,2000
"1751","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","5AjH6QaGU24","2016-02-15T00:00:00Z","permanent","M1","BEANS","304","Timber",2,1,0,NA,NA
"1752","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","1m6QKguDbp4","2016-07-14T00:00:00Z","permanent","M3","CASSAVA","21","Cassava",1200,2,700,1,210000
"1753","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","3aT11RTk4H8","2016-08-20T00:00:00Z","fruit","M1","BEANS","71b","Banana Beer",10,1,500,1,20000
"1754","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","3aT11RTk4H8","2016-08-20T00:00:00Z","fruit","M1","BEANS","852","Lemon",2,1,0,NA,NA
"1755","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","rYhbEL7oXj9","2016-07-26T00:00:00Z","permanent","M1","BEANS","304","Timber",6,1,0,NA,NA
"1756","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","kxErk1sYmQB","2015-11-10T00:00:00Z","permanent","M4","COFFEE","54","Coffee",80,2,300,1,60000
"1757","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","jQRmJu3n453","2015-10-02T00:00:00Z","fruit","M1","BANANA","71a","Banana Food",90,2,1200,1,12000
"1758","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","gtdvY5R76A5","2016-01-27T00:00:00Z","fruit","M1","BEANS","72","Avocado",1,1,8,1,2000
"1759","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","QUACw1VqWL2","2015-11-17T00:00:00Z","permanent","M4","TEA","55","Tea",5000,2,1000,1,75000
"1760","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","XrphaE61Jh6","2016-03-04T00:00:00Z","permanent","M2","PYRETHRUM","52","Pyrethrum",3000,2,10,1,10000
"1761","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","B8yvkFk2DJ5","2016-07-21T00:00:00Z","permanent","M2","BEANS","21","Cassava",300,1,100,1,15000
"1762","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","NpBRQomLNX3","2015-11-09T00:00:00Z","fruit","M1","BEANS","72","Avocado",1,1,75,1,15000
"1763","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","2AzeKX3Xdj9","2015-12-11T00:00:00Z","fruit","M2","IRISH POTATOE","72","Avocado",1,1,90,1,9000
"1764","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","9s7aPD8ZRh7","2016-08-19T00:00:00Z","permanent","M1","MAIZE","304","Timber",9,1,0,NA,0
"1765","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","CnrK9APvaT4","2016-08-15T00:00:00Z","fruit","M1","MAIZE","71b","Banana Beer",12,1,15,1,900
"1766","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","bsDhjVrvZ8B","2016-07-12T00:00:00Z","fruit","M4","BANANA","71c","Banana Sweet",200,1,1200,1,80000
"1767","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","tU6yMt3dHA3","2016-08-09T00:00:00Z","fruit","M1","BEANS","72","Avocado",1,1,0,NA,NA
"1768","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","4uYtGb6q1h5","2016-11-19T00:00:00Z","fruit","M2","BEANS","72","Avocado",1,1,NA,NA,NA
"1769","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","YVG8nKF7bC4","2015-12-05T00:00:00Z","permanent","M4","BANANA","21","Cassava",86,1,100,1,10000
"1770","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","Vh74sMy7UM8","2016-07-18T00:00:00Z","permanent","M1","MAIZE","304","Timber",9,1,NA,NA,NA
"1771","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","kwtgXoW7Ei8","2016-07-20T00:00:00Z","fruit","M3","BANANA","71a","Banana Food",50,1,600,1,60000
"1772","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","nMVazETomT7","2015-12-09T00:00:00Z","fruit","M1","BEANS","72","Avocado",1,1,12,1,1000
"1773","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","jHTSofjuPJ7","2016-01-18T00:00:00Z","fruit","M1","BEANS","72","Avocado",1,1,125,1,10000
