"","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","Crop.type","Crop.ID","Crop.name","ag7a_02","ag7a_03_1","ag7a_03_2","ag7a_04"
"592","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","FcfWcnPR1A6","2015-02-16T00:00:00Z","permanent","11","Maize",NA,NA,NA,NA
"593","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","qG2u89ePnM3","2015-03-11T00:00:00Z","permanent","15","Finger Millet",NA,NA,NA,NA
"594","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","XEA6aofdZo5","2015-03-29T00:00:00Z","fruit","56","Cocoa",NA,NA,NA,NA
"595","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","Yt9L1fZvpf5","2014-09-15T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"596","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","3oYDbENAuo","2014-10-05T00:00:00Z","fruit","24","Yams",NA,NA,NA,NA
"597","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","uCZDB9k9WmA","2015-04-01T00:00:00Z","permanent","44","Palm Oil",1,4800,NA,480
"598","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","EmjTzkKPcK4","2015-02-09T00:00:00Z","fruit","11","Maize",NA,NA,NA,NA
"599","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","Kte7LVWAkq7","2014-10-03T00:00:00Z","fruit","24","Yams",NA,NA,NA,NA
"600","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","o1aKSCrDRMB","2015-04-27T00:00:00Z","fruit","56","Cocoa",1,165,NA,378
"601","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","Wth4nHzDVc8","2015-01-02T00:00:00Z","fruit","47","Soyabeans",NA,NA,NA,NA
"602","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","5xb8kqgFVh9","2015-04-28T00:00:00Z","permanent","11","Maize",NA,NA,NA,NA
"603","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","YqAFB2BMNLB","2014-09-28T00:00:00Z","fruit","94","Egg Plant",NA,NA,NA,NA
"604","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","9M4qT2DMJj","2014-08-27T00:00:00Z","permanent","44","Palm Oil",1,1400,NA,3500
"605","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","ydHcUTHKzD7","2014-09-10T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"606","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","znLkiipm6hB","2014-08-29T00:00:00Z","permanent","44","Palm Oil",2,NA,NA,NA
"607","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","go6Ch5Km3k7","2014-12-16T00:00:00Z","fruit","11","Maize",NA,NA,NA,NA
"608","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","GLaBCfmRHT9","2014-12-15T00:00:00Z","fruit","11","Maize",NA,NA,NA,NA
"609","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","LFwa12jnrL2","2015-05-27T00:00:00Z","permanent","45","Coconut",1,10800,NA,3240
"610","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","gggGZ6AgZ6A","2015-05-26T00:00:00Z","permanent","45","Coconut",1,600,NA,1800
"611","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","SGWDY8X7yo4","2015-03-29T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"612","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","4DD1mGbS2b6","2015-05-15T00:00:00Z","permanent","45","Coconut",1,12000,NA,1200
"613","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","FEggU1cWz95","2015-03-29T00:00:00Z","fruit","44","Palm Oil",NA,NA,NA,NA
"614","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","qG2u89ePnM3","2015-03-11T00:00:00Z","permanent","11","Maize",NA,NA,NA,NA
"615","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","2w6GUTeKDd","2014-09-28T00:00:00Z","fruit","94","Egg Plant",NA,NA,NA,NA
"616","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","HYK4pqongQ7","2014-09-19T00:00:00Z","permanent","100","Okra",NA,NA,NA,NA
"617","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4TD5PFFKHJ7","2014-09-13T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"618","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","fyW9nSiREpA","2015-03-29T00:00:00Z","permanent","45","Coconut",1,3000,NA,180
"619","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","n3hCRp3nTfB","2015-03-10T00:00:00Z","permanent","15","Finger Millet",NA,NA,NA,NA
"620","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","E3EGXT3BJS5","2014-09-10T00:00:00Z","permanent","44","Palm Oil",NA,NA,NA,NA
"621","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4TD5PFFKHJ7","2014-09-13T00:00:00Z","fruit","45","Coconut",NA,NA,NA,NA
"622","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","HK4BRArXjD6","2014-12-31T00:00:00Z","fruit","47","Soyabeans",NA,NA,NA,NA
"623","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","WgmUQnWemm7","2014-08-24T00:00:00Z","fruit","56","Cocoa",NA,NA,NA,NA
"624","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","CTRQQXCQTVB","2014-09-13T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"625","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","h7GgmuPVUH3","2014-09-08T00:00:00Z","permanent","21","Cassava",NA,NA,NA,NA
"626","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","gggGZ6AgZ6A","2015-05-26T00:00:00Z","permanent","21","Cassava",NA,NA,NA,NA
"627","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","eYyzj3xgGn8","2014-09-08T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"628","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","KaNq8vjzJV5","2014-08-19T00:00:00Z","fruit","44","Palm Oil",NA,NA,NA,NA
"629","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","qaB9PRByhQ7","2014-09-27T00:00:00Z","fruit","24","Yams",NA,NA,NA,NA
"630","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6o1LRkbmmy9","2015-05-21T00:00:00Z","fruit","44","Palm Oil",NA,NA,NA,NA
"631","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","o1aKSCrDRMB","2015-04-27T00:00:00Z","fruit","45","Coconut",1,1100,NA,330
"632","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","zAweUkHmCz8","2015-05-26T00:00:00Z","fruit","57","Rubber",NA,NA,NA,NA
"633","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","HK4BRArXjD6","2014-12-31T00:00:00Z","permanent","47","Soyabeans",NA,NA,NA,NA
"634","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","qaB9PRByhQ7","2014-09-27T00:00:00Z","fruit","31","Beans",NA,NA,NA,NA
"635","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","2Q7MnSV2oJ5","2014-09-06T00:00:00Z","permanent","21","Cassava",NA,NA,NA,NA
"636","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","AZbZLMWXXU5","2014-09-03T00:00:00Z","fruit","56","Cocoa",NA,NA,NA,NA
"637","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","C7yu9JZpZ96","2014-09-28T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"638","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","nYHDrtr9BkA","2014-09-07T00:00:00Z","permanent","21","Cassava",NA,NA,NA,NA
"639","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","EmjTzkKPcK4","2015-02-09T00:00:00Z","permanent","11","Maize",NA,NA,NA,NA
"640","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","c4ZGhkt4uq2","2014-09-07T00:00:00Z","permanent","21","Cassava",NA,NA,NA,NA
"641","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","v5AnXEEYcG3","2014-09-03T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"642","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","U7thyS2zJj8","2015-04-15T00:00:00Z","fruit","45","Coconut",NA,NA,NA,NA
"643","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","vVmon4etMR7","2014-08-23T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"644","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","iR5ETCSgpV5","2014-09-10T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"645","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","LcDR4MVNrw","2014-12-15T00:00:00Z","fruit","24","Yams",NA,NA,NA,NA
"646","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","pdf1PrAkhV","2015-05-15T00:00:00Z","permanent","21","Cassava",NA,NA,NA,NA
"647","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","h9yzMoqrEr7","2014-12-17T00:00:00Z","fruit","12","Paddy",NA,NA,NA,NA
"648","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","nYHDrtr9BkA","2014-09-07T00:00:00Z","fruit","75","Pineapple",2,NA,NA,NA
"649","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","arUegScQDF9","2014-12-31T00:00:00Z","fruit","12","Paddy",NA,NA,NA,NA
"650","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","Kte7LVWAkq7","2014-10-03T00:00:00Z","fruit","24","Yams",NA,NA,NA,NA
"651","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","56esinYPtWB","2014-10-03T00:00:00Z","permanent","24","Yams",NA,NA,NA,NA
"652","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","AKMWbrcHqo7","2014-09-02T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"653","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","znLkiipm6hB","2014-08-29T00:00:00Z","permanent","56","Cocoa",1,360,NA,660
"654","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6rFDY18oMR9","2015-05-27T00:00:00Z","permanent","44","Palm Oil",1,390,NA,3000
"655","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","R24vZdb6HQ7","2014-09-07T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"656","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","9M4qT2DMJj","2014-08-27T00:00:00Z","fruit","44","Palm Oil",NA,NA,NA,NA
"657","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","9M4qT2DMJj","2014-08-27T00:00:00Z","fruit","44","Palm Oil",NA,NA,NA,NA
"658","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","xJHuYg9HkC4","2014-09-07T00:00:00Z","fruit","11","Maize",NA,NA,NA,NA
"659","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","HJ9K9FonFCA","2014-08-17T00:00:00Z","fruit","56","Cocoa",NA,NA,NA,NA
"660","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","GEgBv7HAf68","2015-02-24T00:00:00Z","fruit","13","Sorghum",NA,NA,NA,NA
"661","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","dQNLmp8vbx7","2015-02-23T00:00:00Z","fruit","11","Maize",NA,NA,NA,NA
"662","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","go6Ch5Km3k7","2014-12-16T00:00:00Z","permanent","13","Sorghum",NA,NA,NA,NA
"663","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","CxMdVRz4Fo","2014-08-21T00:00:00Z","permanent","24","Yams",NA,NA,NA,NA
"664","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","7KKdwdFxzG7","2014-09-07T00:00:00Z","permanent","44","Palm Oil",1,2000,NA,1440
"665","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","HK4BRArXjD6","2014-12-31T00:00:00Z","fruit","13","Sorghum",NA,NA,NA,NA
"666","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","eaQik5x8C35","2014-09-27T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"667","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","5JcGGbr2Y88","2014-10-05T00:00:00Z","fruit","100","Okra",NA,NA,NA,NA
"668","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","ZsXLTqgEPA2","2015-04-27T00:00:00Z","permanent","11","Maize",NA,NA,NA,NA
"669","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","9M4qT2DMJj","2014-08-27T00:00:00Z","fruit","56","Cocoa",NA,NA,NA,NA
"670","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","dVULAjf4W89","2015-03-10T00:00:00Z","fruit","11","Maize",NA,NA,NA,NA
"671","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","xJHuYg9HkC4","2014-09-07T00:00:00Z","fruit","11","Maize",NA,NA,NA,NA
"672","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","ymaHgFS7sD7","2014-09-28T00:00:00Z","permanent","24","Yams",NA,NA,NA,NA
"673","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","56esinYPtWB","2014-10-03T00:00:00Z","fruit","11","Maize",NA,NA,NA,NA
"674","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","2w6GUTeKDd","2014-09-28T00:00:00Z","fruit","90","Chilies",NA,NA,NA,NA
"675","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","GPMVX5tyrx4","2014-09-28T00:00:00Z","fruit","12","Paddy",NA,NA,NA,NA
"676","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","K7cFANftUD3","2014-09-07T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"677","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","UUj4sWMqYC3","2014-12-29T00:00:00Z","permanent","24","Yams",NA,NA,NA,NA
"678","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","LFwa12jnrL2","2015-05-27T00:00:00Z","fruit","45","Coconut",NA,NA,NA,NA
"679","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","LeYiNjAjKi2","2014-09-09T00:00:00Z","fruit","44","Palm Oil",NA,NA,NA,NA
"680","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","LMzw8JsSze","2014-08-31T00:00:00Z","permanent","56","Cocoa",NA,NA,NA,NA
"681","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","n3hCRp3nTfB","2015-03-10T00:00:00Z","fruit","15","Finger Millet",NA,NA,NA,NA
"682","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","reM7upJxET6","2014-09-13T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"683","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","xJHuYg9HkC4","2014-09-07T00:00:00Z","fruit","11","Maize",NA,NA,NA,NA
"684","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","WWKohq5CDc4","2014-09-02T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"685","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","Ny58V5eghz7","2014-12-29T00:00:00Z","fruit","47","Soyabeans",NA,NA,NA,NA
"686","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","wjL1nhwXLP","2014-08-27T00:00:00Z","permanent","21","Cassava",NA,NA,NA,NA
"687","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","rfcJhQz5u38","2014-09-02T00:00:00Z","fruit","71","Banana",NA,NA,NA,NA
"688","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","LMzw8JsSze","2014-08-31T00:00:00Z","permanent","21","Cassava",NA,NA,NA,NA
"689","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","fyW9nSiREpA","2015-03-29T00:00:00Z","fruit","56","Cocoa",NA,NA,NA,NA
"690","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","aEPhhDYMsKA","2015-02-12T00:00:00Z","permanent","11","Maize",NA,NA,NA,NA
"691","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","qqEgat4rGk9","2015-02-16T00:00:00Z","fruit","11","Maize",NA,NA,NA,NA
"692","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","CTRQQXCQTVB","2014-09-15T00:00:00Z","fruit","11","Maize",NA,NA,NA,NA
"693","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","wjL1nhwXLP","2014-08-27T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"694","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","ev9j4bGtBTB","2014-09-02T00:00:00Z","permanent","21","Cassava",NA,NA,NA,NA
"695","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","K5Z7A224KK7","2014-09-20T00:00:00Z","fruit","24","Yams",NA,NA,NA,NA
"696","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","X4aAZpreBL7","2014-09-04T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"697","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","GEgBv7HAf68","2015-02-24T00:00:00Z","fruit","92","Pumpkins",NA,NA,NA,NA
"698","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","aC1Yp9Vbbb9","2014-12-16T00:00:00Z","permanent","24","Yams",NA,NA,NA,NA
"699","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4TD5PFFKHJ7","2014-09-13T00:00:00Z","fruit","56","Cocoa",NA,NA,NA,NA
"700","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","5rf37agRoT5","2014-08-29T00:00:00Z","permanent","56","Cocoa",2,NA,NA,NA
"701","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","AZbZLMWXXU5","2014-09-03T00:00:00Z","fruit","45","Coconut",NA,NA,NA,NA
"702","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","qie8QYVB3s6","2014-08-28T00:00:00Z","permanent","71","Banana",NA,NA,NA,NA
"703","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","Jsv9PkxATh9","2014-09-10T00:00:00Z","permanent","75","Pineapple",NA,NA,NA,NA
"704","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","ev9j4bGtBTB","2014-09-02T00:00:00Z","fruit","71","Banana",NA,NA,NA,NA
"705","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","MdadqCNEiL","2014-12-31T00:00:00Z","permanent","11","Maize",NA,NA,NA,NA
"706","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","MdadqCNEiL","2014-12-31T00:00:00Z","fruit","13","Sorghum",NA,NA,NA,NA
"707","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","GDXUCUdQZB6","2014-09-25T00:00:00Z","fruit","24","Yams",NA,NA,NA,NA
"708","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4xFbY5oyU82","2014-09-09T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"709","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","uA6dFVY3tr2","2014-09-07T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"710","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","7KKdwdFxzG7","2014-09-07T00:00:00Z","fruit","75","Pineapple",1,6000,NA,4200
"711","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","vqK89X1n7z7","2014-09-10T00:00:00Z","fruit","21","Cassava",NA,NA,NA,NA
"712","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","aC1Yp9Vbbb9","2014-12-16T00:00:00Z","permanent","43","Groundnut",NA,NA,NA,NA
"713","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6rFDY18oMR9","2015-05-27T00:00:00Z","permanent","57","Rubber",2,NA,NA,NA
"714","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","kLYaJ3DYGC7","2014-09-22T00:00:00Z","fruit","24","Yams",NA,NA,NA,NA
"715","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","GPMVX5tyrx4","2014-09-28T00:00:00Z","fruit","24","Yams",NA,NA,NA,NA
"716","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","thieXHRj9r7","2014-09-09T00:00:00Z","permanent","11","Maize",NA,NA,NA,NA
"717","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","TfTiB3qRvU2","2014-09-23T00:00:00Z","fruit","11","Maize",NA,NA,NA,NA
"718","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","Jsv9PkxATh9","2014-09-10T00:00:00Z","fruit","11","Maize",NA,NA,NA,NA
"719","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","zebc4qh1zU8","2014-08-29T00:00:00Z","permanent","11","Maize",NA,NA,NA,NA
"720","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","SAvMdkgq8K4","2014-12-31T00:00:00Z","fruit","43","Groundnut",NA,NA,NA,NA
"721","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","5rf37agRoT5","2014-08-29T00:00:00Z","permanent","44","Palm Oil",1,180,NA,150
"722","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","oGAiiS5KTH6","2014-09-30T00:00:00Z","fruit","94","Egg Plant",NA,NA,NA,NA
"723","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","nYHDrtr9BkA","2014-09-07T00:00:00Z","fruit",NA,"",NA,NA,NA,NA
"724","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","KaNq8vjzJV5","2014-08-19T00:00:00Z","fruit","11","Maize",NA,NA,NA,NA
"725","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","WX9WPcwEjJ9","2015-03-29T00:00:00Z","fruit","45","Coconut",NA,NA,NA,NA
"726","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","nMZQwMPqKU4","2015-03-28T00:00:00Z","permanent","44","Palm Oil",2,NA,NA,NA
"727","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","zebc4qh1zU8","2014-08-29T00:00:00Z","fruit","71","Banana",NA,NA,NA,NA
"728","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","wTASpGRGc38","2015-05-21T00:00:00Z","permanent","44","Palm Oil",1,500,NA,10000
"729","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","dSafpBy1bV9","2014-09-02T00:00:00Z","permanent","71","Banana",NA,NA,NA,NA
"730","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","4DD1mGbS2b6","2015-05-15T00:00:00Z","fruit","45","Coconut",NA,NA,NA,NA
"731","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","XiQuiDjntD2","2014-12-29T00:00:00Z","fruit","43","Groundnut",NA,NA,NA,NA
"732","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","nMZQwMPqKU4","2015-03-28T00:00:00Z","fruit","44","Palm Oil",NA,NA,NA,NA
"733","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","CxMdVRz4Fo","2014-08-21T00:00:00Z","permanent","21","Cassava",NA,NA,NA,NA
"734","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","ydHcUTHKzD7","2014-09-10T00:00:00Z","permanent","21","Cassava",NA,NA,NA,NA
"735","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","GAwYHaSgWn8","2014-09-07T00:00:00Z","fruit","44","Palm Oil",NA,NA,NA,NA
