Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Item code,Tool name,ag11_01,ag11_07
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",DRwp2xk3gPB,2016-07-22T00:00:00Z,13e,CUTLASS,1,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",aDnodjimek6,2016-12-09T00:00:00Z,13e,CUTLASS,1,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",nMVazETomT7,2015-12-09T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",FtidgPbhow5,2016-04-20T00:00:00Z,13e,CUTLASS,0,1
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",9yvw1XWDNpA,2016-08-13T00:00:00Z,1,Hand Hoe,2,0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",29hZgxCQpf4,2016-07-12T00:00:00Z,1,HAND HOE,4,1
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",d77n4FzyP99,2016-04-26T00:00:00Z,1,HAND HOE,2,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",mDLfcyhvBu,2016-01-12T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",1,0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",zywmeprmCJ6,2016-08-24T00:00:00Z,13,Geri Cans/Drums,2,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",nkB43h7a3u6,2016-04-22T00:00:00Z,13,GERI CANS/DRUMS,10,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",nMVazETomT7,2015-12-09T00:00:00Z,13f,AXE,1,0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",kxErk1sYmQB,2015-11-10T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",1,0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",1aHi48GS6A5,2016-07-01T00:00:00Z,13,GERI CANS/DRUMS,5,0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",2tfKupRSSR9,2016-07-14T00:00:00Z,13,GERI CANS/DRUMS,3,0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",AVbrhtAbDP5,2016-02-16T00:00:00Z,13e,CUTLASS,0,1
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",YVG8nKF7bC4,2015-12-05T00:00:00Z,13f,AXE,1,0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",AVbrhtAbDP5,2016-02-16T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",Urb5aXE3gA2,2016-05-16T00:00:00Z,13d,STOREROOM,1,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",9upFZJLCfM2,2016-01-12T00:00:00Z,13,GERI CANS/DRUMS,2,0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",jQRmJu3n453,2015-10-02T00:00:00Z,13,GERI CANS/DRUMS,2,0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",rQmTKtJ2h92,2016-07-23T00:00:00Z,1,HAND HOE,2,0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",AvkkCXoYrg8,2016-10-16T00:00:00Z,13d,STOREROOM,1,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",yCPYya5PZfA,2016-02-12T00:00:00Z,1,HAND HOE,1,0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",Tt5k1X1aefA,2016-07-15T00:00:00Z,13,GERI CANS/DRUMS,2,0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",3aT11RTk4H8,2016-08-20T00:00:00Z,13g,"""Soso"" (Used To Dig Holes/Pluck Plantains/Harvest Yams)",1,0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",8rMnuSjsKfA,2016-08-23T00:00:00Z,13,Geri Cans/Drums,1,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",MxhdeDaZTa9,2016-04-29T00:00:00Z,13,GERI CANS/DRUMS,2,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",am7bPMj2uA,2016-04-29T00:00:00Z,11,WATERING CAN,1,0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",tmtcp1ke5eB,2016-07-16T00:00:00Z,13,GERI CANS/DRUMS,2,1
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",YDokUMGBos2,2016-02-05T00:00:00Z,1,HAND HOE,1,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",xcxoHDFasQA,2016-01-28T00:00:00Z,1,HAND HOE,2,0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",rQmTKtJ2h92,2016-07-23T00:00:00Z,13e,CUTLASS,1,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",LZ29vrnear2,2016-04-23T00:00:00Z,13f,AXE,1,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",U4AbXpgwpoA,2016-04-25T00:00:00Z,13e,CUTLASS,1,0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",ob6Go1epkY4,2016-08-22T00:00:00Z,13e,Cutlass,1,0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",SS7UVs5jxa4,2016-07-28T00:00:00Z,1,HAND HOE,2,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",RCuAWjMUBmA,2016-11-21T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",eSXVTUZDKD3,2016-07-21T00:00:00Z,13e,CUTLASS,1,1
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",VDYfVRu3Q44,2016-05-18T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",sohyYFGAMr9,2016-08-17T00:00:00Z,13f,Axe,0,1
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",9upFZJLCfM2,2016-01-12T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",Xcq8cPDrtJA,2016-01-19T00:00:00Z,13e,CUTLASS,1,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",mhGSC5qMs53,2016-03-02T00:00:00Z,13e,CUTLASS,1,1
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",V6SdSqrYbJ7,2016-07-29T00:00:00Z,1,HAND HOE,1,0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",JYjBoTCdte4,2015-10-14T00:00:00Z,13,GERI CANS/DRUMS,2,0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",1m6QKguDbp4,2016-07-14T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",0,1
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",3hzQ4hJNWpA,2016-05-03T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",Az5BDLdFCQB,2016-05-25T00:00:00Z,13d,STOREROOM,1,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",QUACw1VqWL2,2015-11-17T00:00:00Z,13,GERI CANS/DRUMS,3,0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",NpBRQomLNX3,2015-11-09T00:00:00Z,13,GERI CANS/DRUMS,3,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",AoyYjSvsgJA,2016-03-01T00:00:00Z,13d,STOREROOM,1,0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",1tDK7dEA7q4,2016-08-22T00:00:00Z,13e,Cutlass,1,0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",YVG8nKF7bC4,2015-12-05T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",nny1kAHD1A6,2015-10-08T00:00:00Z,13e,CUTLASS,1,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",bW7iZTf8uW7,2016-11-30T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",tuxCwfbZQN9,2016-08-16T00:00:00Z,11,Watering Can,1,1
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",nUikVE2njA5,2016-02-02T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),0,1
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",BrVjLcZwqr3,2015-10-12T00:00:00Z,13f,AXE,0,1
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",Vh74sMy7UM8,2016-07-18T00:00:00Z,13,GERI CANS/DRUMS,4,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",CxdDadFVXS7,2016-10-21T00:00:00Z,1,HAND HOE,2,1
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",d77n4FzyP99,2016-04-26T00:00:00Z,13,GERI CANS/DRUMS,2,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",QUACw1VqWL2,2015-11-17T00:00:00Z,13f,AXE,1,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",yjXM15j8fo9,2016-12-10T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),2,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",zywmeprmCJ6,2016-08-24T00:00:00Z,13g,"""Soso"" (Used To Dig Holes/Pluck Plantains/Harvest Yams)",1,0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",yCPYya5PZfA,2016-02-12T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",0,1
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",aDnodjimek6,2016-12-09T00:00:00Z,1,HAND HOE,2,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",XZQvXo5qT34,2015-10-10T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),2,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",LZ29vrnear2,2016-04-23T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",2,0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",DybB4C7m1V6,2016-07-22T00:00:00Z,13d,STOREROOM,1,0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",io6UuTdM1Q3,2016-01-20T00:00:00Z,1,HAND HOE,1,2
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",Tt5k1X1aefA,2016-07-15T00:00:00Z,13f,AXE,0,1
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",io6UuTdM1Q3,2016-01-20T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",y5bMEWTbk12,2016-05-21T00:00:00Z,13e,CUTLASS,1,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",CxdDadFVXS7,2016-10-21T00:00:00Z,13d,STOREROOM,1,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",rkEPTagLmF8,2016-02-10T00:00:00Z,13e,CUTLASS,0,1
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",WuExMq5R6A9,2016-05-19T00:00:00Z,13d,STOREROOM,1,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",tdcaU4K6FA3,2016-04-18T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",1,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",4uYtGb6q1h5,2016-11-19T00:00:00Z,1,HAND HOE,2,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",z7c7QHaTTe7,2016-05-27T00:00:00Z,1,HAND HOE,2,1
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",kwtgXoW7Ei8,2016-07-20T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,1
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",LZ29vrnear2,2016-04-23T00:00:00Z,13e,CUTLASS,1,0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",jT3NCQFGuW8,2016-02-08T00:00:00Z,13e,CUTLASS,1,0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",5AjH6QaGU24,2016-02-15T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),2,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",6vh1fcZWV2A,2016-02-03T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",EXzXQD4FSm3,2016-07-27T00:00:00Z,13,GERI CANS/DRUMS,2,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",zxz5fHgxQr4,2016-05-26T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",1,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",t8pSXYMtCP,2016-03-01T00:00:00Z,13f,AXE,0,1
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",nUikVE2njA5,2016-02-17T00:00:00Z,1,HAND HOE,4,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",EJpjhf8ixG7,2016-02-13T00:00:00Z,13e,CUTLASS,1,0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",tzDJcn6PLMB,2016-01-30T00:00:00Z,1,HAND HOE,2,3
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",wr5wPxGTis,2016-02-10T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",U4AbXpgwpoA,2016-04-25T00:00:00Z,13,GERI CANS/DRUMS,7,0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",xcxoHDFasQA,2016-01-28T00:00:00Z,13d,STOREROOM,1,0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",nny1kAHD1A6,2015-10-08T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",Nq4M7PWJPS,2015-12-04T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",cZWWUyRwuTA,2016-01-16T00:00:00Z,13d,STOREROOM,1,0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",tU6yMt3dHA3,2016-08-09T00:00:00Z,13f,Axe,0,1
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",R9DTr4peJNA,2015-11-04T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",1,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",fHLhUbHi259,2016-04-27T00:00:00Z,13f,AXE,0,1
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",Mq9anduKdR9,2016-05-17T00:00:00Z,13e,CUTLASS,1,0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",bdXeZG9z586,2016-02-13T00:00:00Z,13e,CUTLASS,1,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",CxdDadFVXS7,2016-10-21T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",am7bPMj2uA,2016-04-29T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,1
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",pYrS9Lnoio5,2015-10-06T00:00:00Z,13d,STOREROOM,1,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",tdcaU4K6FA3,2016-04-18T00:00:00Z,13d,STOREROOM,1,0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",yaHQ7ni6ar4,2016-10-13T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",jDuNCdZs246,2016-02-09T00:00:00Z,13e,CUTLASS,1,1
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",wPk7iGeM1n2,2015-12-16T00:00:00Z,11,WATERING CAN,4,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",HbRbhAKMLv3,2015-10-09T00:00:00Z,13,GERI CANS/DRUMS,3,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",sqHntKPZfk6,2016-05-20T00:00:00Z,1,HAND HOE,2,2
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",fSLig1NkSU7,2016-11-16T00:00:00Z,13d,STOREROOM,1,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",vdieyWj8obA,2015-11-07T00:00:00Z,13,GERI CANS/DRUMS,1,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",zxz5fHgxQr4,2016-05-26T00:00:00Z,13e,CUTLASS,1,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",sqHntKPZfk6,2016-05-20T00:00:00Z,13,GERI CANS/DRUMS,2,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",m6KCw7ZxQ47,2015-10-22T00:00:00Z,13,GERI CANS/DRUMS,2,0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",PGN47oqwcT6,2015-10-10T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",tzDJcn6PLMB,2016-01-30T00:00:00Z,13,GERI CANS/DRUMS,1,1
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",8DoKMFq9rv7,2015-12-14T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",DEfS8gcomk3,2016-02-29T00:00:00Z,13e,CUTLASS,1,0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",Wj18gYU55E5,2016-08-12T00:00:00Z,1,Hand Hoe,2,0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",rP7DxqhNrW3,2016-07-19T00:00:00Z,1,HAND HOE,2,0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",M8qxpz4tTs2,2016-01-28T00:00:00Z,13d,STOREROOM,1,0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",rP7DxqhNrW3,2016-07-19T00:00:00Z,13d,STOREROOM,1,0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",e3YsHqYkYK6,2015-10-08T00:00:00Z,13f,AXE,1,0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",YR25C1AKLBA,2016-05-15T00:00:00Z,13e,CUTLASS,,1
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",Az5BDLdFCQB,2016-05-25T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",8QSNRiJbU45,2016-08-10T00:00:00Z,13,Geri Cans/Drums,1,0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",1tDK7dEA7q4,2016-08-22T00:00:00Z,13,Geri Cans/Drums,2,1
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",nUikVE2njA5,2016-02-17T00:00:00Z,13e,CUTLASS,1,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",GJymWVjaQVB,2016-02-03T00:00:00Z,13f,AXE,0,1
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",nkZFomM6JN2,2016-08-11T00:00:00Z,13,Geri Cans/Drums,1,0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",DybB4C7m1V6,2016-07-22T00:00:00Z,13f,AXE,1,0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",WVpeXYVGNq8,2016-08-15T00:00:00Z,13,Geri Cans/Drums,1,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",AoyYjSvsgJA,2016-03-01T00:00:00Z,1,HAND HOE,2,0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",3hzQ4hJNWpA,2016-05-03T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",1,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",Tt5k1X1aefA,2016-07-15T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",1,0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",yaHQ7ni6ar4,2016-10-13T00:00:00Z,1,HAND HOE,4,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",Tt5k1X1aefA,2016-07-15T00:00:00Z,13e,CUTLASS,1,1
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",YDokUMGBos2,2016-02-05T00:00:00Z,13,GERI CANS/DRUMS,2,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",C56aeDFWPa7,2016-08-18T00:00:00Z,13g,"""Soso"" (Used To Dig Holes/Pluck Plantains/Harvest Yams)",1,1
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",eVbuv11Jya9,2015-11-20T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",1,0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",mE3oDzqBqu4,2016-08-11T00:00:00Z,13f,Axe,0,1
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",ob6Go1epkY4,2016-08-22T00:00:00Z,13g,"""Soso"" (Used To Dig Holes/Pluck Plantains/Harvest Yams)",1,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",wPk7iGeM1n2,2015-12-16T00:00:00Z,13e,CUTLASS,1,0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",WVpeXYVGNq8,2016-08-15T00:00:00Z,13g,"""Soso"" (Used To Dig Holes/Pluck Plantains/Harvest Yams)",1,1
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",tmtcp1ke5eB,2016-07-16T00:00:00Z,13e,CUTLASS,1,0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",5s4t5icCN2,2016-07-16T00:00:00Z,1,HAND HOE,3,5
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",9upFZJLCfM2,2016-01-12T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",0,1
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",fL32p1TYNb8,2016-07-20T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",2,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",6zdLptApzZ2,2016-05-23T00:00:00Z,1,HAND HOE,5,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",Mq9anduKdR9,2016-05-17T00:00:00Z,13,GERI CANS/DRUMS,2,0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",DRwp2xk3gPB,2016-07-22T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,1
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",XXFzjtd2A8,2016-10-15T00:00:00Z,1,HAND HOE,2,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",4uYtGb6q1h5,2016-11-19T00:00:00Z,13f,AXE,1,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",tuxCwfbZQN9,2016-08-16T00:00:00Z,1,Hand Hoe,3,1
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",9s7aPD8ZRh7,2016-08-19T00:00:00Z,13i,Sickle (Grass Cutting/Threshing),2,0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",FtidgPbhow5,2016-04-20T00:00:00Z,1,HAND HOE,1,0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",CGeuGzTDPV5,2015-10-01T00:00:00Z,13f,AXE,1,0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",PGN47oqwcT6,2015-10-10T00:00:00Z,13e,CUTLASS,1,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",8LgQmjxaed7,2016-08-20T00:00:00Z,1,Hand Hoe,2,0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",EJpjhf8ixG7,2016-02-13T00:00:00Z,13,GERI CANS/DRUMS,1,0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",AVbrhtAbDP5,2016-02-16T00:00:00Z,11,WATERING CAN,1,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",KeSq3y3A1h4,2016-01-13T00:00:00Z,13e,CUTLASS,1,0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",Kg7uwpdD4P5,2016-08-13T00:00:00Z,1,Hand Hoe,3,0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",mDLfcyhvBu,2016-01-12T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",C3b2zHKsNU3,2016-08-24T00:00:00Z,13d,Storeroom,1,0
