"","Field.ID","Field.name","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","ag2a_vs_2b1","ag2a_vs_2b1_other","ag2a_vs_2b2_1","ag2a_vs_2c","ag2a_vs_2c_other","ag2a_vs_2d1","ag2a_04","ag2a_07","ag2a_08","ag2a_08_other","gps_coords","ag3a_02_1","ag3a_02_2","ag3a_02_2_1","ag2a_09","ag2a_vs_08a","ag2a_vs_8b","ag2a_vs_8c"
"959","M1","BEANS","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","1tDK7dEA7q4","2016-08-22T00:00:00Z",1,NA,"31","1","","13",0,1,"","","McyFD3Tuni5",0.05,0,1,0.4039,"M1-L07-009-03",NA,NA
"960","M2","BEANS 1","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","seXpFZmj3a","2016-01-23T00:00:00Z",1,NA,"11","1","","31",0,1,"","","xsbYCDQ2tp3",0.025,NA,NA,0.2572,"M2-L04-003-02",NA,NA
"961","M1","MAIZE","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","4aupp5Gqjv6","2016-03-05T00:00:00Z",1,NA,"23","1","","11",37,1,"","","WUrGxD4GgC3",0.005,NA,NA,0.2022,"M1-L02-001-03",NA,NA
"962","M2","MAIZE","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","rQmTKtJ2h92","2016-07-23T00:00:00Z",1,NA,"31","1","","23",1,2,"1","","",2,NA,NA,NA,"",NA,NA
"963","M1","MAIZE","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","9s7aPD8ZRh7","2016-08-19T00:00:00Z",1,NA,"31","1","","11",0,1,"","","NXVzP77u3R5",0,0,1,0.8865,"M1-L07-007-01",NA,NA
"964","M2","PYRETHRUM","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","fHLhUbHi259","2016-04-27T00:00:00Z",1,NA,"52","1","","52",0,1,"","","4R1gmyyHZi5",0.05,NA,NA,0.1966,"M2-L02-004-04",NA,NA
"965","M1","MAIZE","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","UVBzkFMeZz9","2016-07-25T00:00:00Z",1,NA,"11","1","","31",0,1,"","","Az6VVngpf5A",0.03,NA,NA,0.5463,"M1-L03-001-02",NA,NA
"966","M2","BEANS","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","ah2mXHfB7w4","2016-08-09T00:00:00Z",1,NA,"31","1","","31",0,1,"","","6KpaZ2vtjQ4",0.1,1,1,0.5546,"M2-L07-008-02",NA,NA
"967","M1","BEANS","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","8QSNRiJbU45","2016-08-10T00:00:00Z",1,NA,"31","1","","13",0,1,"","","iHVbb1aj3F4",0.1,1,1,0.1373,"M1-L07-008-03",NA,NA
"968","M2","IRISH POTATOE","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","2AzeKX3Xdj9","2015-12-11T00:00:00Z",1,NA,"35","1","","11",0,1,"","","KMgXgm5AYy4",0.1,NA,NA,0.1704,"",NA,NA
"969","M2","BEANS","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","yjXM15j8fo9","2016-12-10T00:00:00Z",1,NA,"23","1","","22",0,1,"","","h9aZiMKasU6",0.1,NA,NA,0.2578,"",NA,NA
"970","M1","BEANS","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","JYjBoTCdte4","2015-10-14T00:00:00Z",1,NA,"31","1","","31",0,1,"","","Fzc9U6eZGBB",0.005,NA,NA,0.1374,"M1-L06-009-02",NA,NA
"971","M2","BEANS2","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","M8qxpz4tTs2","2016-01-28T00:00:00Z",1,NA,"31","4","","",0,2,"1","","",4,NA,NA,NA,"",NA,NA
"972","M1","SORGHUM","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","MScBRdzkSi4","2016-08-17T00:00:00Z",1,NA,"13","1","","31",0,1,"","","bEkNuxMdRy3",0.005,0,1,0.101,"M1-L07-006-03",NA,NA
"973","M1","MAIZE","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","eVbuv11Jya9","2015-11-20T00:00:00Z",1,NA,"23","1","","11",0,1,"","","86PYgnDnWY4",0.004,NA,NA,0.3035,"M1-L01-005-02",NA,NA
"974","M1","MAIZE","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","B8yvkFk2DJ5","2016-07-21T00:00:00Z",1,NA,"31","1","","31",0,1,"","","zkwWJh5Vsz3",0.1,NA,NA,0.6631,"M1-L03-004-03",NA,NA
"975","M3","I.POTATO","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","vvZZdLufJK3","2016-07-19T00:00:00Z",1,NA,"31","1","","23",0,2,"1","","",0.7,NA,NA,NA,"",NA,NA
"976","M1","MAIZE","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","ah2mXHfB7w4","2016-08-09T00:00:00Z",1,NA,"11","1","","13",0,1,"","","QfxvCyELXN8",0.005,0,1,0.1488,"M1-L07-008-02",NA,NA
"977","M2","BEANS","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","H4YdiXt5cz3","2015-11-05T00:00:00Z",1,NA,"31","1","","31",0,1,"","","bXCkjjQ5nU2",0.015,NA,NA,0.2562,"M2-L06-001-03",NA,NA
"978","M2","CASSAVA","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","R9DTr4peJNA","2015-11-04T00:00:00Z",1,NA,"21","1","","31",0,1,"","","kREJZNfZ4fB",0.02,NA,NA,0.0719,"M2-L06-004-01",NA,NA
"979","M3","SORGHUM","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","bsDhjVrvZ8B","2016-07-12T00:00:00Z",1,NA,"23","1","","31",0,1,"","","QQZ5BymHD35",0.5,NA,NA,0.2488,"M3-L03-005-01",NA,NA
"980","M2","BEANS","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","sohyYFGAMr9","2016-08-17T00:00:00Z",1,NA,"31","1","","13",0,1,"","","jj19u7zp1Z7",0.12,2,1,0.241,"M2-L07-005-01",NA,NA
"981","M3","CASSAVA","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","PGN47oqwcT6","2016-10-10T00:00:00Z",1,NA,"21","1","","21",0,1,"","","nQH5vLNxsK7",0.2,NA,NA,0.1228,"",NA,NA
"982","M2","IRISH2","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","xAHNqyKKrL4","2016-05-24T00:00:00Z",1,NA,"23","1","","23",0,2,"other","SOLD OUT","",0.4,NA,NA,NA,"",NA,NA
"983","M1","Banana","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","to8Gc5JzaT7","2015-10-08T00:00:00Z",1,NA,"71a","1","","71a",0,1,"","","x9ncBuqeso6",0.005,NA,NA,0.1,"Banana",NA,NA
"984","M2","BEANS","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","Kg7uwpdD4P5","2016-08-13T00:00:00Z",1,NA,"31","1","","31",0,1,"","","iytGHVxa413",0.17,3,1,0.2137,"M2-L07-004-01",NA,NA
"985","M2","BEANS","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","4aupp5Gqjv6","2016-03-05T00:00:00Z",1,NA,"11","1","","31",75,2,"1","","",0.8,NA,NA,NA,"",NA,NA
"986","M3","COFFEE","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","vC1xGx4WFW","2016-08-12T00:00:00Z",1,NA,"54","1","","54",0,1,"","","3ymQ5d8A4h5",0.005,0,1,0.3057,"M3-L07-003-03",NA,NA
"987","M1","I.PATATOES","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","fHLhUbHi259","2016-04-27T00:00:00Z",1,NA,"23","1","","11",0,1,"","","mr7EUyqFW25",0.005,NA,NA,0.1043,"M1-L02-004-04",NA,NA
"988","M3","PADDY","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","DRwp2xk3gPB","2016-07-22T00:00:00Z",1,NA,"12","1","","12",0,2,"1","","",2,NA,NA,NA,"",NA,NA
"989","M1","MAIZE","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","KeSq3y3A1h4","2016-01-13T00:00:00Z",1,NA,"16","1","","11",0,1,"","","bHh1xSXLYNB",0.005,NA,NA,0.182,"M1-L01-006-03",NA,NA
"990","M1","I.POTATO","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","WuExMq5R6A9","2016-05-19T00:00:00Z",1,NA,"23","1","","23",0,1,"","","yAjKBrKQyv7",0.007,NA,NA,0.0318,"M1-L02-006-02",NA,NA
"991","M3","TEA","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","AVbrhtAbDP5","2016-02-16T00:00:00Z",1,NA,"55","1","","55",0,1,"","","hvnvLY5iXF5",0.3,NA,NA,0.3735,"M3-L04-002-03",NA,NA
"992","M2","CASSAVA","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","yaHQ7ni6ar4","2016-10-13T00:00:00Z",1,NA,"21","1","","21",0,1,"","","Pk51k1VUBX4",0.2,NA,NA,0.0501,"",NA,NA
"993","M2","BEANS","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","MScBRdzkSi4","2016-08-17T00:00:00Z",1,NA,"31","1","","31",0,1,"","","JvKPtVY7ir9",0.1,2,1,0.2389,"M2-L07-006-03",NA,NA
"994","M3","BANANA","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","H4YdiXt5cz3","2015-11-05T00:00:00Z",1,NA,"71b","1","","71b",0,1,"","","MAe8Lqm5Fu2",0.01,NA,NA,0.1493,"M3-L06-001-03",NA,NA
"995","M4","COFFEE","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","H4YdiXt5cz3","2015-11-05T00:00:00Z",1,NA,"54","1","","54",0,1,"","","QbJjtKfKmv8",0.01,NA,NA,0.2088,"M4-L06-001-03",NA,NA
"996","M3","SWEET POTATO","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","TWGYiMEN9K3","2016-12-02T00:00:00Z",1,NA,"22","1","","11",0,1,"","","vKqirmHsVy3",0.2,NA,NA,0.059,"",NA,NA
"997","M2","CASSAVA","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","fL32p1TYNb8","2016-07-20T00:00:00Z",1,NA,"21","4","","",0,2,"1","","",1,NA,NA,NA,"",NA,NA
"998","M2","BEANS","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","bsDhjVrvZ8B","2016-07-12T00:00:00Z",1,NA,"13","1","","31",0,1,"","","Ss7Hbrba2V3",0.5,NA,NA,0.1915,"M2-L03-005-01",NA,NA
"999","M1","BEANS","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","DEfS8gcomk3","2016-02-29T00:00:00Z",1,NA,"31","1","","11",0,1,"","","UeAQfJQ1yF8",0.06,NA,NA,0.1159,"M1-L02-009-01",NA,NA
"1000","M1","MAIZE","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","YVG8nKF7bC4","2015-12-05T00:00:00Z",1,NA,"31","1","","11",0,1,"","","CetuAjYJibA",3,NA,NA,0.0128,"",NA,NA
"1001","M4","TEA","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","4uYtGb6q1h5","2016-11-19T00:00:00Z",1,NA,"55","1","","55",0,2,"1","","",1,NA,NA,NA,"",NA,NA
"1002","M2","MAIZE","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","CxdDadFVXS7","2016-10-21T00:00:00Z",1,NA,"16","4","","",0,1,"","","NLua3TR6hT9",0.007,NA,NA,0.1859,"",NA,NA
"1003","M1","BEANS","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","2tfKupRSSR9","2016-07-14T00:00:00Z",1,NA,"23","1","","31",0,1,"","","wZ9T3m8Sdn8",0,NA,NA,0.0771,"M1-L03-005-04",NA,NA
"1004","M3","BEANS2","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","NpBRQomLNX3","2015-11-09T00:00:00Z",1,NA,"23","1","","31",0,1,"","","5ega325rs49",0.15,NA,NA,0.2016,"M3-L06-010-01",NA,NA
"1005","M2","MAIZE 2","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","bW7iZTf8uW7","2016-11-30T00:00:00Z",1,NA,"23","1","","11",0,1,"","","XRuLPzYLVYA",0.1,NA,NA,0.0446,"",NA,NA
"1006","M3","SWEET POTATOES","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","4uYtGb6q1h5","2016-11-19T00:00:00Z",1,NA,"16","1","","22",0,1,"","","MuAVpELoA4A",0.04,NA,NA,0.147,"",NA,NA
"1007","M2","BEANS","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","BrVjLcZwqr3","2015-10-12T00:00:00Z",1,NA,"31","1","","31",0,1,"","","hkMaAxz2Gf2",0.01,NA,NA,0.1004,"M2-L06-005-01",NA,NA
"1008","M2","BEANS2","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","1m6QKguDbp4","2016-07-14T00:00:00Z",1,NA,"31","4","","",0,1,"","","Qo5hknT3zJ3",0.15,NA,NA,0.3243,"M2-L03-005-03",NA,NA
"1009","M2","HOUSE FIELD","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","DEfS8gcomk3","2016-02-29T00:00:00Z",1,NA,"31","1","","11",0,1,"","","xgxu3R2eU72",0,NA,NA,0.0378,"M2-L02-009-01",NA,NA
"1010","M1","BANANA","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","R9DTr4peJNA","2015-11-04T00:00:00Z",1,NA,"31","1","","31",0,1,"","","ojwnonqNtz4",0.005,NA,NA,0.3514,"M1-L06-004-01",NA,NA
"1011","M3","BEANS","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","ACtMM9ksKX9","2016-10-05T00:00:00Z",1,NA,"47","1","","47",0,2,"1","","",3,NA,NA,NA,"",NA,NA
"1012","M4","S/Potatoe","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","mDLfcyhvBu","2016-01-12T00:00:00Z",1,NA,"22","1","","22",0,1,"","","TrTM3VeiVx4",0.012,NA,NA,0.0808,"",NA,NA
"1013","M1","MAIZE","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","tdcaU4K6FA3","2016-04-18T00:00:00Z",1,NA,"23","1","","23",0,1,"","","YBsEpeUf3o2",1,NA,NA,0.428,"M1-L02-001-04",NA,NA
"1014","M1","BEANS","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","dVN9QRTY6b4","2015-11-12T00:00:00Z",1,NA,"31","1","","31",0,1,"","","tRa4ikNYc84",0.01,NA,NA,0.0978,"M1-L06-008-01",NA,NA
"1015","M1","BEANS","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","smz4XRTY7G6","2015-12-09T00:00:00Z",1,NA,"31","1","","11",0,1,"","","PXY52pqryM8",0.01,NA,NA,0.3778,"",NA,NA
"1016","M1","MAIZE 1","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","bW7iZTf8uW7","2016-11-30T00:00:00Z",1,NA,"35","1","","11",0,1,"","","wjZigmAkWm6",0.005,NA,NA,0.098,"",NA,NA
"1017","M4","BEANS 3","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","seXpFZmj3a","2016-01-23T00:00:00Z",1,NA,"22","4","","",0,1,"","","MPcXvMoCmJ5",0.5,NA,NA,0.0494,"M4-L04-003-02",NA,NA
"1018","M2","MAIZE","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","TY6c2BvPeq8","2016-07-27T00:00:00Z",1,NA,"23","1","","31",0,1,"","","HSnAvWd57X4",0.1,NA,NA,0.2489,"M2-L03-009-02",NA,NA
"1019","M2","BANANA 1","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","PGN47oqwcT6","2016-10-10T00:00:00Z",1,NA,"71b","1","","71b",0,1,"","","k3baBgnbAd5",0.4,NA,NA,0.1329,"",NA,NA
"1020","M1","MAIZE","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","Nq4M7PWJPS","2015-12-04T00:00:00Z",1,NA,"22","1","","11",17,1,"","","8pHYq8hyts",0.009,NA,NA,0.1397,"M1-L01-007-02",NA,NA
"1021","M1","MAIZE","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","kwtgXoW7Ei8","2016-07-20T00:00:00Z",1,NA,"11","1","","31",0,1,"","","rTC8KWUPu65",0.005,NA,NA,0.7395,"M1-L03-004-01",NA,NA
"1022","M2","BEANS2","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","5DkfDPaXxW6","2015-11-13T00:00:00Z",1,NA,"87","1","","31",0,1,"","","dxckvsArb22",0.005,NA,NA,0.2277,"M2-L06-008-02",NA,NA
"1023","M4","BEANS 1","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","ACtMM9ksKX9","2016-10-05T00:00:00Z",1,NA,"47","1","","31",0,2,"1","","",4.5,NA,NA,NA,"",NA,NA
"1024","M2","CASSAVA","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","AvkkCXoYrg8","2016-10-16T00:00:00Z",1,NA,"21","1","","21",0,1,"","","N9XZ9xmqb5",0.02,NA,NA,0.0837,"",NA,NA
"1025","M2","MAIZE","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","cQsxahQ8sm8","2016-08-25T00:00:00Z",1,NA,"11","1","","47",0,1,"","","QSZbPYCJXP",0.1,1,1,0.4088,"M2-L07-001-03",NA,NA
"1026","M1","CASSAVA","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","c2cooWnTEh2","2015-10-13T00:00:00Z",1,NA,"21","1","","21",0,1,"","","PAe6EGYwtt5",0.005,NA,NA,0.3436,"M1-L06-005-03",NA,NA
"1027","M4","SORGHUM","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","29hZgxCQpf4","2016-07-12T00:00:00Z",1,NA,"13","4","","",0,1,"","","uBt2QAicsx6",0.1,NA,NA,0.6636,"M4-L03-005-02",NA,NA
"1028","M2","FOREST","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","gtdvY5R76A5","2016-01-27T00:00:00Z",5,NA,"","5","","",0,1,"","","XgRbKCrE2B3",0.002,NA,NA,0.0354,"",NA,NA
"1029","M3","BANANA","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","kwtgXoW7Ei8","2016-07-20T00:00:00Z",1,NA,"71a","1","","71a",0,1,"","","AH1smsn1xk2",0.1,NA,NA,0.5314,"M3-L03-004-01",NA,NA
"1030","M2","PYRETHRUM2","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","Az5BDLdFCQB","2016-05-25T00:00:00Z",1,NA,"52","1","","52",0,1,"","","BLKYHDSUVy8",0.05,NA,NA,0.2214,"M2-L02-010-04",NA,NA
"1031","M1","BEANS","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","tU6yMt3dHA3","2016-08-09T00:00:00Z",1,NA,"31","1","","13",1,1,"","","TaTSb68u9f5",0.1,1,1,0.8069,"M1-L07-008-01",NA,NA
"1032","M2","MAIZE","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","x7bE3Pdy8h5","2016-07-23T00:00:00Z",1,NA,"11","1","","31",0,1,"","","sKR9RGZttE6",0.4,NA,NA,1.7179,"M2-L03-006-04",NA,NA
"1033","M1","MAIZE","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","fL32p1TYNb8","2016-07-20T00:00:00Z",1,NA,"71a","1","","71a",0,1,"","","jfxiSjVoJA3",0.5,NA,NA,0.118,"M1-L03-004-04",NA,NA
"1034","M2","BEANS","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","mDLfcyhvBu","2016-01-12T00:00:00Z",1,NA,"16","1","","23",0,1,"","","Tx33Jm7sNKB",0.007,NA,NA,0.1002,"",NA,NA
"1035","M2","SWEET.P.","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","KeSq3y3A1h4","2016-01-13T00:00:00Z",1,NA,"22","1","","22",0,1,"","","pDQZcx9wPG8",0.15,NA,NA,0.1107,"M2-L01-006-03",NA,NA
"1036","M2","MAIZE","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","Xcq8cPDrtJA","2016-01-19T00:00:00Z",1,NA,"31","1","","11",0,2,"1","","",2,NA,NA,NA,"",NA,NA
"1037","M4","S/POTATOES","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","vdieyWj8obA","2015-11-07T00:00:00Z",1,NA,"22","1","","24",0,1,"","","N9wMbUMA6e9",0.3,NA,NA,0.0392,"M4-L06-001-02",NA,NA
"1038","M2","BANANA","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","NpVRwZSF9A9","2016-05-16T00:00:00Z",1,NA,"71b","1","","71b",0,1,"","","hwHQpQs7oE4",0.005,NA,NA,0.3728,"M2-L06-010-03",NA,NA
"1039","M1","FRUIT","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","Mq9anduKdR9","2016-05-17T00:00:00Z",1,NA,"23","1","","23",0,1,"","","Jw7zGRCPds4",0.005,NA,NA,0.1917,"M1-L02-007-04",NA,NA
"1040","M1","MAIZE","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","CnrK9APvaT4","2016-08-15T00:00:00Z",1,NA,"11","1","","31",0,1,"","","JTkaavvYQq4",0.003,0,1,0.3657,"M1-L07-004-03",NA,NA
"1041","M2","PADDY","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","3aT11RTk4H8","2016-08-20T00:00:00Z",1,NA,"12","1","","12",0,2,"1","","",2,40,1,NA,"",NA,NA
"1042","M2","TEA","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","eVbuv11Jya9","2015-11-20T00:00:00Z",1,NA,"55","1","","55",1,1,"","","oZoNUfe98LB",0.003,NA,NA,0.1547,"M2-L01-005-02",NA,NA
"1043","M1","CASSAVA","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","H4YdiXt5cz3","2015-11-05T00:00:00Z",1,NA,"21","1","","21",0,1,"","","GdDZQLVsVA8",0.003,NA,NA,0.4477,"M1-L06-001-03",NA,NA
"1044","M1","BEANS","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","1m6QKguDbp4","2016-07-14T00:00:00Z",1,NA,"31","4","","",0,1,"","","nTGmgJLTwt2",0.1,NA,NA,0.1059,"M1-L03-005-03",NA,NA
"1045","M1","MAIZE","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","JM2DWViH8L8","2016-01-29T00:00:00Z",1,NA,"31","1","","11",0,1,"","","hAzbek8ixj6",0.005,NA,NA,0.1751,"",NA,NA
"1046","M3","BANANA","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","9yvw1XWDNpA","2016-08-13T00:00:00Z",1,NA,"71b","1","","71b",0,1,"","","4d5kXdkZxD7",0,0,1,0.073,"M3-L07-004-02",NA,NA
"1047","M4","YAMS","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","QLDaeeq1A6A","2015-11-06T00:00:00Z",1,NA,"24","1","","31",0,2,"1","","",5,NA,NA,NA,"",NA,NA
"1048","M1","Beans","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","kxErk1sYmQB","2015-11-10T00:00:00Z",1,NA,"31","1","","23",0,1,"","","XLs6f8YaLU",0.04,NA,NA,0.0941,"M1-L06-010-02",NA,NA
"1049","M1","BANANA","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","e3YsHqYkYK6","2015-10-08T00:00:00Z",1,NA,"71b","1","","71b",0,1,"","","kjxgAiiB7x3",0.004,NA,NA,0.5778,"",NA,NA
"1050","M3","S/POTATOES","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","HbRbhAKMLv3","2015-10-09T00:00:00Z",1,NA,"22","1","","22",0,1,"","","YG1LcFnDwA8",0.1,NA,NA,0.1026,"M3-L06-002-01",NA,NA
"1051","M1","MAIZE","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","TSZ8yp6UEy4","2016-04-19T00:00:00Z",1,NA,"11","1","","11",0,1,"","","XLMDxhUD7F7",0.005,NA,NA,0.0626,"M1-L02-003-01",NA,NA
"1052","M1","MAIZE","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","j3meptUjcsA","2016-08-19T00:00:00Z",1,NA,"11","1","","31",0,1,"","","jFqFbFifs3B",0.1,1,1,0.2186,"M2-L07-007-02",NA,NA
"1053","M3","SWEET POTATOES","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","RCuAWjMUBmA","2016-11-21T00:00:00Z",1,NA,"22","1","","22",0,2,"1","","",1,NA,NA,NA,"",NA,NA
"1054","M1","MAIZE 1","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","MsBreaQuEcA","2016-01-15T00:00:00Z",1,NA,"23","1","","11",0,1,"","","5SjMGedgqt3",0.01,NA,NA,0.1459,"M1-L01-010-02",NA,NA
"1055","M2","BANANA","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","vvZZdLufJK3","2016-07-19T00:00:00Z",1,NA,"31","1","","31",0,1,"","","dcWRqXFxmQ9",0.3,NA,NA,0.8066,"M2-L03-002-04",NA,NA
"1056","M2","S/POTATOES","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","pYrS9Lnoio5","2015-10-06T00:00:00Z",1,NA,"22","1","","22",0,1,"","","SbLZ7vmLpX5",NA,5,1,0.0317,"M2-L06-003-03",NA,NA
"1057","M1","Mashariki","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","HPHgA99tPJA","2015-01-14T00:00:00Z",1,NA,"12","4",NA,NA,8,1,"","","bJocZnxFDP2",0.3,3,1,3.2,"M1 MACHIA",484,1
"1058","M2","Masista 1","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","9WWgnSHHAA6","2014-12-18T00:00:00Z",1,NA,"11","4",NA,NA,3,1,"","","RqifN3BfW99",2.2,30,1,3.5,"M2-mwana",483,1
"1059","M2","Juu","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","BVUEfqZQ6KA","2015-09-09T00:00:00Z",1,NA,"13","4",NA,NA,3,1,"","","rRHkRPYbfM9",1,20,1,4.3,"M2 NASORO",787,1
"1060","M1","Bondeni","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","An4VyekaKi6","2015-08-10T00:00:00Z",1,NA,"11","1",NA,"11",1,1,"","","fSvF4wP82d2",0.8,10,1,0.3,"M1-abdalla",0,0
